DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,2,149195
KNG09-214-BEEO CHADHAIR,Total, , , ,2,149195
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,200
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,1,200
 , , ,20/06/2017,Total,1,200
 , , , ,"[H0070000003] HIMGRN:B17F102994, BEEO CHADHIAR MISCELLANEOUS RECEIPTS -Amount collected from different applicant under RTI Act. 2005",1,200
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,1,148995
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,148995
 , , ,30/01/2018,Total,1,148995
 , , , ,"[C0202000015] HIMGRN:B18A140883, BEEO CHADHIAR RECOVERIES OF OVER PAYMENT -Recovery of overpayment pointed out by AG Audit vide letter No. 2016-17-",1,148995
