DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,626
BLP02-960-SR PLANT PROT. OFFICER SHIMLA,Total, , , ,6,626
 ,0401-CROP HUSBANDRY,Total, , ,6,626
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,6,626
 , , ,20/07/2017,Total,1,86
 , , , ,"[I0401000001] HIMGRN:B17G118085, HEC KUTHERA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,86
 , , ,29/09/2017,Total,1,103
 , , , ,[K0401000001] ASSISTANT HORTICULTUREKUTHERADEV BLOCK GMR 20H.C.COSTOF PESTICIDE,1,103
 , , ,20/11/2017,Total,1,129
 , , , ,"[M0401000001] HIMGRN:B17K103458, AHDO RAM LAL RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,129
 , , ,30/01/2018,Total,1,75
 , , , ,"[C0401000001] HIMGRN:B18A131869, AHDOHEC KUTHERA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,75
 , , ,19/06/2018,Total,2,233
 , , , ,"[H0401000001] HIMGRN:B18F114692, ADHO KUTHERA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,72
 , , , ,"[H0401000002] HIMGRN:B18F114665, AHDO GHUMARWIN RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,161
