DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,9848
SMR01-216-GSSS JADUL TAPROLI,Total, , , ,5,9848
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,9480
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,9480
 , , ,05/08/2017,Total,1,3340
 , , , ,"[J0202000002] HIMGRN:B17H102456, PRINCIPAL TUITION AND OTHER FEES -addmission fee ,tution fee , s l c fee, etc.",1,3340
 , , ,20/10/2017,Total,1,2760
 , , , ,"[L0202000001] HIMGRN:B17J102752, PRINCIPAL TUITION AND OTHER FEES -Tution Fee ,SLC, and other.",1,2760
 , , ,05/05/2018,Total,1,2395
 , , , ,"[G0202000003] HIMGRN:B18E107349, PRINCIPAL TUITION AND OTHER FEES -Admission, Re-admission, Tuition, and SLC fees.",1,2395
 , , ,31/08/2018,Total,1,985
 , , , ,"[J0202000008] HIMGRN:B18H124453, PRINCIPAL TUITION AND OTHER FEES -Admission, Late-admission, SLC and Tuition fees.",1,985
 ,4000-Miscellaneous Capital Receipts,Total, , ,1,368
 , ,4000-01-800-03-RECEIPT AS COMPENSATION ON ACCOUNT OF FOUR LANNING PROJECT,Total, ,1,368
 , , ,22/09/2017,Total,1,368
 , , , ,"[K4000000001] HIMGRN:B17I105090, PRINCIPAL RECEIPT AS COMPENSATION ON ACCOUNT OF FOUR LANNING PROJECT -Monsoon Break Wages Salary Recovery",1,368
