DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,111133
UNA03-003-C.D.P.O. DHUNDLA,Total, , , ,7,111133
 ,0049-INTEREST RECEIPTS,Total, , ,5,110988
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,5,110988
 , , ,07/06/2017,Total,1,27206
 , , , ,"[H0049000001] HIMGRN:B17E152550, DUNDLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,27206
 , , ,30/06/2017,Total,1,5913
 , , , ,"[H0049000002] HIMGRN:B17F137035, C D P O DHUNDLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,5913
 , , ,26/09/2017,Total,1,31747
 , , , ,"[K0049000001] HIMGRN:B17I121011, CDPO DHUNDLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,31747
 , , ,21/03/2018,Total,2,46122
 , , , ,"[E0049000001] HIMGRN:B18C106578, C D P O DHUNDLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST REALIZED ON INVESTMENT",1,25559
 , , , ,"[E0049000002] HIMGRN:B18C116289, CDPO INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST REALIZED ON INVEST",1,20563
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,145
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,145
 , , ,25/07/2017,Total,1,110
 , , , ,"[I0070000003] HIMGRN:B17G127323, CDPO RECEIPT FROM RIGHT TO INFORMATION ACT -RTI PREM NATH",1,110
 , , ,21/11/2017,Total,1,35
 , , , ,"[M0070000001] HIMGRN:B17K112999, C D P O DHUNDLA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,35
