DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,4280
HMR00-235-BEEO GALORE,Total, , , ,3,4280
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,4280
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,1,3000
 , , ,19/04/2017,Total,1,3000
 , , , ,"[F0202000016] HIMGRN:B17D142036, BEEO GALORE DISTT HAMIRPUR HP SECONDARY EDUCATION -",1,3000
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,1280
 , , ,20/03/2018,Total,1,900
 , , , ,"[E0202000034] HIMGRN:B18C132174, BEEO GALORE RECOVERIES OF OVER PAYMENT -Undisbursed amount of free writing material for the year 2017-18",1,900
 , , ,01/05/2018,Total,1,380
 , , , ,"[G0202000001] HIMGRN:B18D175651, BEEO GALORE RECOVERIES OF OVER PAYMENT -Undisbursed amount of free writing material for the year 2017-18",1,380
