DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,28,237600
"SOL06-510-SUPERINTENDENT POLICE,SOLAN.",Total, , , ,28,237600
 ,"0040-TAX ON SALES,TRADE ETC.",Total, , ,1,14300
 , ,0040-00-101-04-PENALTY & COMPOSITION,Total, ,1,14300
 , , ,23/07/2018,Total,1,14300
 , , , ,[I0040000001] POLICE POST KUTHAR PENALTY FEE,1,14300
 ,0041-TAXES ON VEHICLES,Total, , ,27,223300
 , ,0041-00-101-04-PENALTY,Total, ,27,223300
 , , ,20/04/2017,Total,1,900
 , , , ,[F0041000001] INCHARGE POLICE POST KUTHAR PENALTY FEE,1,900
 , , ,29/04/2017,Total,2,10400
 , , , ,[F0041000002] POLICE POST KUTHAR PENALTY FEE,1,3700
 , , , ,[F0041000003] POLICE POST KUTHAR PENALTY FEE,1,6700
 , , ,22/05/2017,Total,3,11400
 , , , ,[G0041000001] POLICE POST KUTHAR PENALTY FEE,1,1500
 , , , ,[G0041000002] POLICE POST KUTHAR PENALTY FEE,1,4500
 , , , ,[G0041000003] POLICE POST KUTHAR PENALTY FEE,1,5400
 , , ,08/06/2017,Total,1,3400
 , , , ,[H0041000001] POLICE POST KUTHAR PENALTY FEE,1,3400
 , , ,22/06/2017,Total,2,3500
 , , , ,[H0041000002] POLICE POST KUTHAR PENALTY FEE,1,600
 , , , ,[H0041000003] POLICE POST KUTHAR penalty fee,1,2900
 , , ,30/06/2017,Total,1,700
 , , , ,[H0041000004] POLICE POST KUTHAR PENALTY FEE,1,700
 , , ,10/07/2017,Total,1,3000
 , , , ,[I0041000001] POLICE POST KUTHAR PENATY FEE,1,3000
 , , ,21/07/2017,Total,1,5600
 , , , ,[I0041000002] POLICE POST KUTHAR PENALTY FEE,1,5600
 , , ,31/07/2017,Total,1,9300
 , , , ,[I0041000003] INCHARGE POLICE POST KUTHAR PANELTY,1,9300
 , , ,23/08/2017,Total,2,19300
 , , , ,[J0041000001] POLICE POST KUTHAR PENALTY FEE,1,9700
 , , , ,[J0041000002] POLICE POST KUTHAR PENALTY FEE,1,9600
 , , ,31/08/2017,Total,2,8600
 , , , ,[J0041000003] POLICE POST KUTHAR penalty fee,1,3100
 , , , ,[J0041000004] POLICE POST KUTHAR PENALTY FEE,1,5500
 , , ,08/09/2017,Total,1,4300
 , , , ,[K0041000001] POLICE POST KUTHAR PENALTY FEE,1,4300
 , , ,21/09/2017,Total,1,3500
 , , , ,[K0041000002] POLICE POST KUTHAR PENALTY FEE,1,3500
 , , ,29/09/2017,Total,1,3200
 , , , ,[K0041000003] POLICE POST KUTHAR penalty fee,1,3200
 , , ,20/10/2017,Total,1,4500
 , , , ,[L0041000001] POLICE POST KUTHAR PENALTRY FEE,1,4500
 , , ,22/11/2017,Total,1,7000
 , , , ,[M0041000001] POLICE POST KUTHAR penalty fee,1,7000
 , , ,08/12/2017,Total,1,4400
 , , , ,[N0041000001] POLICE POST KUTHAR PENALTY FEE,1,4400
 , , ,10/01/2018,Total,1,5900
 , , , ,[C0041000001] POLICE POST KUTHAR PENLTY FEE,1,5900
 , , ,09/02/2018,Total,1,3100
 , , , ,[D0041000001] POLICE POST KUTHAR PENALTY FEE,1,3100
 , , ,28/02/2018,Total,1,9000
 , , , ,[D0041000002] POLICE POST KUTHAR PENALTY FEE,1,9000
 , , ,10/04/2018,Total,1,1000
 , , , ,[F0041000001] POLICE POST KUTHAR PENATY FEE,1,1000
 , , ,21/04/2018,Total,1,20200
 , , , ,[F0041000002] POLICE POST KUTHAR PENALTY FEE,1,20200
 , , ,21/05/2018,Total,1,19800
 , , , ,[G0041000001] POLICE POST KUTHAR penalty fee,1,19800
 , , ,08/06/2018,Total,1,10100
 , , , ,[H0041000001] POLICE POST KUTHAR penalty fee,1,10100
 , , ,20/06/2018,Total,1,9200
 , , , ,[H0041000002] POLICE POST KUTHAR penalty fee,1,9200
 , , ,23/07/2018,Total,1,12200
 , , , ,[I0041000001] PENALITY FEE POLICE POST KUTHAR,1,12200
 , , ,10/08/2018,Total,2,11800
 , , , ,[J0041000001] POLICE POST KUTHAR penalty fee,1,9500
 , , , ,[J0041000002] POLICE POST KUTHAR penalty fee,1,2300
 , , ,23/08/2018,Total,2,10700
 , , , ,[J0041000003] POLICE POST KUTHAR PENALITY FEE,1,1000
 , , , ,[J0041000004] POLICE POST KUTHAR PENALITY FEE,1,9700
 , , ,31/08/2018,Total,1,7300
 , , , ,[J0041000005] POLICE POST KUTHAR PENALITY FEE,1,7300
