DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,105910
KLU03-009-DEPUTY DIRECTOR HORTICULTURE KULLU,Total, , , ,10,105910
 ,0401-CROP HUSBANDRY,Total, , ,10,105910
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,2,103950
 , , ,28/09/2017,Total,2,103950
 , , , ,"[K0401000001] HIMGRN:B17I118929, I/C PCDO SAGOT TEH NIRMAND DISTT KULLU RECEIPTS FROM BOTANICAL GARDENS -AUCTION GREEN GRASS(FEEDER) APPLE CROPS",1,93450
 , , , ,"[K0401000002] HIMGRN:B17I118959, I/C PCDO SAGOT TEH NIRMAND RECEIPTS FROM BOTANICAL GARDENS -11nd instalment ofApple fruit crop apple auction",1,10500
 , ,0401-00-800-04-HORTICULTURE-RECEIPT FROM RECOVERY OF OP,Total, ,2,380
 , , ,13/04/2018,Total,1,300
 , , , ,"[F0401000002] HIMGRN:B18D125607, VINAY AGRO CHEMICAL HORTICULTURE-RECEIPT FROM RECOVERY OF OP -",1,300
 , , ,14/05/2018,Total,1,80
 , , , ,"[G0401000001] HIMGRN:B18E113391, JC AGROCHEMICAL THARLA HORTICULTURE-RECEIPT FROM RECOVERY OF OP -Late Fee AgroChemical Lic",1,80
 , ,0401-00-800-05-MISCELLANEOUS RECEIPTS,Total, ,6,1580
 , , ,21/06/2017,Total,1,300
 , , , ,"[H0401000002] HIMGRN:B17F106603, KAMLA NAND MISCELLANEOUS RECEIPTS -",1,300
 , , ,30/12/2017,Total,2,600
 , , , ,"[N0401000002] HIMGRN:B17L138023, ASHOK MISCELLANEOUS RECEIPTS -License Renewal Ashok Agro. Chemical Nirmand Distt Kullu",1,300
 , , , ,"[N0401000003] HIMGRN:B17L137986, JAGDISH CHAND MISCELLANEOUS RECEIPTS -License Renewal J.C. Agro. chemicals Tharla Tehsil Nirmand Distt Kullu",1,300
 , , ,17/03/2018,Total,1,300
 , , , ,"[E0401000001] HIMGRN:B18C106903, SAVEENA AGRO CHEMICAL MISCELLANEOUS RECEIPTS -",1,300
 , , ,31/03/2018,Total,1,300
 , , , ,"[E0401000003] HIMGRN:B18C151036, KATOCH ENTERPRISES MISCELLANEOUS RECEIPTS -",1,300
 , , ,27/04/2018,Total,1,80
 , , , ,"[F0401000003] HIMGRN:B18D152704, M/S KATOCH ENTERPRISES PROP VEENA KATOCH MISCELLANEOUS RECEIPTS -Late fee of ppm licence",1,80
