DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,1178734
SML14-717-IPH DIVISION NERWA,Total, , , ,16,1178734
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,16,1178734
 , ,8782-00-102-00- ,Total, ,16,1178734
 , , ,29/04/2017,Total,1,610
 , , , ,[F8782000004] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,610
 , , ,31/05/2017,Total,1,45762
 , , , ,[G8782000004] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,45762
 , , ,30/06/2017,Total,1,30917
 , , , ,[H8782000001] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,30917
 , , ,31/07/2017,Total,1,60732
 , , , ,[I8782000002] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,60732
 , , ,31/08/2017,Total,1,83702
 , , , ,[J8782000001] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,83702
 , , ,29/09/2017,Total,1,3090
 , , , ,[K8782000003] ASSISTANT ENGINEER IPH SUB DIVSAION CHOPAL MISC RECEIPT,1,3090
 , , ,31/10/2017,Total,2,262239
 , , , ,[L8782000001] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL misc pw receipt,1,173131
 , , , ,[L8782000002] ASSISTANT ENGINEER IPH SUB DIV CHOPAL misc pw receipt,1,89108
 , , ,30/11/2017,Total,1,31690
 , , , ,[M8782000001] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL misc pw receipt,1,31690
 , , ,30/12/2017,Total,1,131819
 , , , ,[N8782000001] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL misc pw receipt,1,131819
 , , ,30/01/2018,Total,1,27460
 , , , ,[C8782000002] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL misc pw receipt,1,27460
 , , ,28/02/2018,Total,1,3000
 , , , ,[D8782000001] ASSISTANT ENG . IPH CHOPAL MISC P.W. RECEIPT,1,3000
 , , ,31/03/2018,Total,1,115093
 , , , ,[E8782000003] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL misc pw receipt,1,115093
 , , ,29/05/2018,Total,1,152106
 , , , ,[G8782000008] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,152106
 , , ,30/06/2018,Total,1,135566
 , , , ,[H8782000002] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,135566
 , , ,31/07/2018,Total,1,90448
 , , , ,[I8782000002] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL MISC PW RECEIPT,1,90448
 , , ,31/08/2018,Total,1,4500
 , , , ,[J8782000002] ASSISTANT ENGINEER IPH SUB DIVISION CHOPAL CASH REMITTANCES,1,4500
