DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,86885
"SOL00-974-EXECUTIVE DIRECTOR,CPD, IDP SOLAN",Total, , , ,8,86885
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,950
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,950
 , , ,06/06/2018,Total,1,950
 , , , ,"[H0070000022] HIMGRN:B18F107693, EXECUTIVE DIRECTOR RECEIPT FROM RIGHT TO INFORMATION ACT -By amount recieved from Estt Branch Incharge on a/c of Reciep",1,950
 ,0406-FORESTRY & WILD LIFE,Total, , ,2,34505
 , ,0406-01-800-04-RECEIPT FROM RENT OF BUILDINGS,Total, ,2,34505
 , , ,03/01/2018,Total,1,898
 , , , ,"[C0406000002] HIMGRN:B18A104891, PREM SAGAR KAUSHAL AC FINANCE AND ACCOUNTS RECEIPT FROM RENT OF BUILDINGS -Licence fee of house rent of Govt accomodation for the month of Nove",1,898
 , , ,15/02/2018,Total,1,33607
 , , , ,"[D0406000017] HIMGRN:B18B118445, MOTI RAM VERMA RECEIPT FROM RENT OF BUILDINGS -rent",1,33607
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,5,51430
 , ,8782-00-103-00- ,Total, ,5,51430
 , , ,02/12/2017,Total,1,6980
 , , , ,"[N8782000001] HIMGRN:B17K130377, EXECUTIVE DIRECTOR FOREST REMITTANCES -By amount deposit in SBI Solan on a/c of Auction of old Tyres and old Scraps dur",1,6980
 , , ,27/03/2018,Total,1,39560
 , , , ,"[E8782000143] HIMGRN:B18C143581, EXECUTIVE DIRECTOR FOREST REMITTANCES -By amount recieved from Executive Director IDP on a/c of auction of unserviceabl",1,39560
 , , ,27/04/2018,Total,1,590
 , , , ,"[F8782000136] HIMGRN:B18D167978, EXECUTIVE DIRECTOR FOREST REMITTANCES -To amount recieved from Chowkidar of I/Hut on a/c of Rent of I/Hut during the mo",1,590
 , , ,06/06/2018,Total,1,2000
 , , , ,"[H8782000011] HIMGRN:B18F107709, EXECUTIVE DIRECTOR FOREST REMITTANCES -To amount recieved from Chowkidar of I/HUt on a/c of Rent of Inspection HUt duri",1,2000
 , , ,08/08/2018,Total,1,2300
 , , , ,"[J8782000009] HIMGRN:B18H110348, EXECUTIVE DIRECTOR FOREST REMITTANCES -By amount recieved from Chowkidar on a/c of Rent of I/Hut during the month of 7/",1,2300
