DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,25060
SMR08-205-GSSS LANACHETA,Total, , , ,10,25060
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,25060
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,10,25060
 , , ,09/05/2017,Total,1,3535
 , , , ,"[G0202000002] HIMGRN:B17E108388, PRINCIPAL GSSS LANA CHETA TUITION AND OTHER FEES -Add Fee Tution Fee SLC late fees upto June 2017",1,3535
 , , ,08/06/2017,Total,1,1625
 , , , ,"[H0202000001] HIMGRN:B17F101053, PRINCIPAL TUITION AND OTHER FEES -",1,1625
 , , ,29/09/2017,Total,1,3175
 , , , ,"[K0202000003] HIMGRN:B17I131677, PRINCIPAL GSSS LANA CHETA TUITION AND OTHER FEES -ad fee, re add fee, tution fee for +1 and +2 classes",1,3175
 , , ,21/11/2017,Total,1,4500
 , , , ,"[M0202000008] HIMGRN:B17K115359, PRINCIPAL GSSS LANACHETA TUITION AND OTHER FEES -auction money of old furniture act 2017",1,4500
 , , ,21/12/2017,Total,2,3585
 , , , ,"[N0202000002] HIMGRN:B17L121982, PRINCIPAL GSSS LANA CHETA TUITION AND OTHER FEES -Sports arts and culture",1,700
 , , , ,"[N0202000003] HIMGRN:B17L121986, PRINCIPAL GSSS LANA CHETA TUITION AND OTHER FEES -Sport culture",1,2885
 , , ,20/01/2018,Total,1,2790
 , , , ,"[C0202000001] HIMGRN:B18A128623, PRINCIPAL GSSS LANACHETA TUITION AND OTHER FEES -Ad Fee Re ad fee SLC Late fee Tution fee for +1and +2 classes",1,2790
 , , ,27/04/2018,Total,1,3190
 , , , ,"[F0202000003] HIMGRN:B18D172736, PRICIPAL GSSS LANA CHETA TUITION AND OTHER FEES -",1,3190
 , , ,21/06/2018,Total,1,385
 , , , ,"[H0202000003] HIMGRN:B18F112550, PRINCIPAL GOVT SEN SEC SCHOOL LANA CHETA TUITION AND OTHER FEES -",1,385
 , , ,21/07/2018,Total,1,2275
 , , , ,"[I0202000002] HIMGRN:B18G109506, PRINCIPAL GSSS LANA CHETA TUITION AND OTHER FEES -Add fee, Re add fee, SLC, LAte fee, Tution fee 9th to +2 July to Sep",1,2275
