DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,5100
UNA00-661-E.E. PWD MECH.DIV. BILASPUR,Total, , , ,4,5100
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,4,5100
 , ,8782-00-102-00- ,Total, ,4,5100
 , , ,22/09/2017,Total,1,2000
 , , , ,"[K8782000051] HIMGRN:B17I127533, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,2000
 , , ,26/03/2018,Total,1,1050
 , , , ,"[E8782000157] HIMGRN:B18C145398, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -sale of tender forms",1,1050
 , , ,23/04/2018,Total,1,1000
 , , , ,"[F8782000046] HIMGRN:B18D155429, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc",1,1000
 , , ,18/06/2018,Total,1,1050
 , , , ,"[H8782000019] HIMGRN:B18F125596, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -sale of tender forms",1,1050
