DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,16535000
SOL00-614-E.E. PWD  DIV KASAULI,Total, , , ,6,16535000
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,6,16535000
 , ,8782-00-102-00- ,Total, ,6,16535000
 , , ,14/09/2017,Total,1,110000
 , , , ,[K8782000067] CMO SOLAN REPAIR HSC,1,110000
 , , ,17/01/2018,Total,1,1000000
 , , , ,[C8782000020] CMO SOLAN HPPWD KASUALI,1,1000000
 , , ,01/02/2018,Total,1,2000000
 , , , ,[D8782000001] CMO SOLAN EE HPPWD DIVI KASAULI,1,2000000
 , , ,20/02/2018,Total,1,1000000
 , , , ,[D8782000045] CMO SOLAN PAY EE ENGG HPPWD KASUALI,1,1000000
 , , ,23/03/2018,Total,1,3125000
 , , , ,[E8782000134] CMO SOLAN EE PWD SUBATHU,1,3125000
 , , ,26/03/2018,Total,1,9300000
 , , , ,[E8782000140] CMO SOLAN EE PWD KASAULI,1,9300000
