DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,94920
KNG05-259-PRINCIPAL ITI PALAMPUR,Total, , , ,8,94920
 ,0230-LABOUR & EMPLOYMENT,Total, , ,8,94920
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,1000
 , , ,20/06/2017,Total,1,1000
 , , , ,"[H0230000002] HIMGRN:B17F111314, RAJESH PURI RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -over payment recovery received from supplier vide Trg.",1,1000
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,6,90600
 , , ,21/09/2017,Total,3,87600
 , , , ,"[K0230000002] HIMGRN:B17I109510, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Migration Fee of Payment Seat Trade Sewing Tech.",1,1000
 , , , ,"[K0230000003] HIMGRN:B17I117107, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee of payment seat for the session 2017-18",1,19800
 , , , ,"[K0230000004] HIMGRN:B17I116510, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition Fee for the session 2017-18",1,66800
 , , ,24/10/2017,Total,1,1000
 , , , ,"[L0230000001] HIMGRN:B17J117415, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Migration Fee",1,1000
 , , ,22/02/2018,Total,1,1000
 , , , ,"[D0230000001] HIMGRN:B18B112870, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Migration Fee",1,1000
 , , ,11/04/2018,Total,1,1000
 , , , ,"[F0230000001] HIMGRN:B18D104933, RAJESH PURI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Migration Fee-Rahul Bhardwaj Elect. Mech. Free Seat",1,1000
 , ,"0230-00-800-09-SALES PROCEEDS OF DEAD STOCK,WASTE PAPER",Total, ,1,3320
 , , ,31/07/2018,Total,1,3320
 , , , ,"[I0230000009] HIMGRN:B18G131096, RAJESH PURI SALES PROCEEDS OF DEAD STOCK,WASTE PAPER -Sale proceed of Dead Stock",1,3320
