DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,7700
HMR00-536-DISTT LIBRARIAN OFFICER HAMIRPUR,Total, , , ,4,7700
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,7700
 , ,0202-04-102-01-PUBLIC LIBRARY,Total, ,4,7700
 , , ,29/12/2017,Total,1,125
 , , , ,"[N0202000063] HIMGRN:B17L137556, LIBRARIAN PUBLIC LIBRARY -3700348/03-02-17, 3700349/29-05-17,3700350/12-09-17,3700351/15-12-17,3700352/26-12-1",1,125
 , , ,22/01/2018,Total,1,7000
 , , , ,"[C0202000033] HIMGRN:B18A132210, LIBRARIAN PUBLIC LIBRARY -",1,7000
 , , ,19/02/2018,Total,1,515
 , , , ,"[D0202000036] HIMGRN:B18B123784, LIBRARIAN PUBLIC LIBRARY -3700355/22-01-18, 3700356/08-02-18, 3700357/15-02-18,3700358/19-02-18",1,515
 , , ,11/05/2018,Total,1,60
 , , , ,"[G0202000047] HIMGRN:B18E120525, DISTRICT LIBRARIAN PUBLIC LIBRARY -3700359/26-03-18,3700360/30-03-18,3700361/27-04-18",1,60
