DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,2,470
DLI00-500-TREASURY OFFICER NEW DELHI,Total, , , ,2,470
 ,0043-TAXES & DUTIES ON ELECTRICITY,Total, , ,1,200
 , ,0043-00-800-01-MISCELLANEOUS RECEIPTS,Total, ,1,200
 , , ,20/07/2017,Total,1,200
 , , , ,[I0043000167] ASHU lic fee,1,200
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,270
 , ,0070-01-800-01-MISCELLANEOUS RECEIPTS,Total, ,1,270
 , , ,28/03/2018,Total,1,270
 , , , ,[E0070000001] TREASURY OFFICE NEW DELHI auction for news paper,1,270
