DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,9720
SML14-209-PR GSSS KHADAR,Total, , , ,7,9720
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,9720
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,9720
 , , ,29/04/2017,Total,1,3010
 , , , ,[F0202000006] PRINCPAL GSSS KHADDAR tution fee,1,3010
 , , ,31/05/2017,Total,1,230
 , , , ,[G0202000009] PRINCIPAL GSSS KHADDAR TUTION FEE,1,230
 , , ,31/10/2017,Total,1,2340
 , , , ,[L0202000005] PRINCIPAL GSSS KHADDAR tution fee,1,2340
 , , ,31/03/2018,Total,1,270
 , , , ,"[E0202000006] HIMGRN:B18C142178, PGSSS KHADDAR TUITION AND OTHER FEES -Admission fee",1,270
 , , ,27/04/2018,Total,1,1690
 , , , ,"[F0202000005] HIMGRN:B18D156795, PGSSS KHADDAR TUITION AND OTHER FEES -TUTION FEE",1,1690
 , , ,29/05/2018,Total,1,2000
 , , , ,"[G0202000004] HIMGRN:B18E129490, PRINCIPALGSSS KHADDAR TUITION AND OTHER FEES -",1,2000
 , , ,31/08/2018,Total,1,180
 , , , ,"[J0202000011] HIMGRN:B18H139686, PRINCIPAL G TUITION AND OTHER FEES -SLC FEE",1,180
