DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,29,1345694
UNA00-013-PRINCIPAL ITI UNA,Total, , , ,29,1345694
 ,0216-HOUSING,Total, , ,4,14600
 , ,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,Total, ,4,14600
 , , ,25/05/2018,Total,1,5300
 , , , ,"[G0216000004] HIMGRN:B18E144805, PRINCIPAL ITI UNA RECEIPT FROM ESTATE OFFICE -ROOM RENT",1,5300
 , , ,19/06/2018,Total,1,3100
 , , , ,"[H0216000004] HIMGRN:B18F127663, PRINCIPAL ITI UNA RECEIPT FROM ESTATE OFFICE -Room Rent",1,3100
 , , ,21/07/2018,Total,1,3100
 , , , ,"[I0216000007] HIMGRN:B18G133794, PRINCIPAL ITI UNA RECEIPT FROM ESTATE OFFICE -1406604,1406605,1406606",1,3100
 , , ,10/08/2018,Total,1,3100
 , , , ,"[J0216000003] HIMGRN:B18H114682, PRINCIPAL ITI UNA RECEIPT FROM ESTATE OFFICE -",1,3100
 ,0230-LABOUR & EMPLOYMENT,Total, , ,24,1330934
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,15380
 , , ,21/07/2018,Total,1,15380
 , , , ,"[I0230000025] HIMGRN:B18G133835, PRINCIPAL ITI UNA RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -",1,15380
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,22,1304054
 , , ,25/04/2017,Total,1,5300
 , , , ,"[F0230000010] HIMGRN:B17D163221, PRINCIPAL ITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TRV No. 2380564, 2380565 (500+4800=5300)",1,5300
 , , ,02/06/2017,Total,1,5000
 , , , ,"[H0230000001] HIMGRN:B17F102739, PRINCIPAL ITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TRV No. 2380566 dt. 02-06-2017",1,5000
 , , ,03/07/2017,Total,1,57400
 , , , ,"[I0230000003] HIMGRN:B17G101628, PRINCIPALITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,57400
 , , ,17/07/2017,Total,1,39900
 , , , ,"[I0230000012] HIMGRN:B17G125932, PRINCIPAL ITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,39900
 , , ,27/07/2017,Total,1,12800
 , , , ,"[I0230000021] HIMGRN:B17G144959, PRNICIPAL ITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,12800
 , , ,18/08/2017,Total,2,264000
 , , , ,"[J0230000017] HIMGRN:B17H120724, PRINCIPAL ITI UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -2380573,2380574",1,238800
