DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,2822940
KNG01-287-HYDRO ENGG COLLEGE BANDLA(BILASPUR),Total, , , ,4,2822940
 ,0030-STAMPS & REGISTRATION FEES,Total, , ,1,2940
 , ,0030-01-101-01-COURT FEES REALIZED IN STAMPS,Total, ,1,2940
 , , ,21/11/2017,Total,1,2940
 , , , ,[M0030000033] ASHOK KUMAR SALE OF STAMP COURT FEE,1,2940
 ,0058-STATIONERY & PRINTING,Total, , ,1,500
 , ,0058-00-101-01-SALE OF PLAIN PAPER USED WITH STAMP,Total, ,1,500
 , , ,11/05/2018,Total,1,500
 , , , ,"[G0058000001] SANJAY KUMAR STAMP VENDOR SALE OF JUDICIAL PAPER, STATIONERY",1,500
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,2,2819500
 , ,0202-02-101-01-TUTION FEES,Total, ,2,2819500
 , , ,23/02/2018,Total,1,1469500
 , , , ,"[D0202000012] HIMGRN:B18B103825, DIRECTOR CUM PRINCIPAL TUTION FEES -Tuition and admission fee",1,1469500
 , , ,11/06/2018,Total,1,1350000
 , , , ,"[H0202000006] HIMGRN:B18E142854, DIRECTOR CUM PRINCIPAL TUTION FEES -Tution Fees",1,1350000
