DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,29308
MDI11-051-DEPUTY DIRECTOR HORTICULTURE MANDI,Total, , , ,4,29308
 ,0401-CROP HUSBANDRY,Total, , ,4,29308
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,3,28951
 , , ,29/04/2017,Total,1,19150
 , , , ,"[F0401000001] HIMGRN:B17D166975, HDO PADHAR RECEIPTS FROM BOTANICAL GARDENS -cost of winter season fruit plants",1,19150
 , , ,31/03/2018,Total,1,3311
 , , , ,"[E0401000004] HIMGRN:b18c154743, HORTICULTURE OFFICE PADHAR RECEIPTS FROM BOTANICAL GARDENS -5 percent handling charges of sale tool impliment",1,3311
 , , ,21/06/2018,Total,1,6490
 , , , ,"[H0401000002] HIMGRN:B18F123784, HORTICULTURE OFFICE RECEIPTS FROM BOTANICAL GARDENS -Handling charges",1,6490
 , ,0401-00-119-03-RECEIPTS FROM COLD STORAGES & WAREHOUSES,Total, ,1,357
 , , ,24/05/2018,Total,1,357
 , , , ,"[G0401000001] HIMGRN:B18E113572, HDO CHAUNTRA RECEIPTS FROM COLD STORAGES AND WAREHOUSES -",1,357
