DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,179010
PNG00-213-PRINCIPAL ITI KILLAR,Total, , , ,3,179010
 ,0230-LABOUR & EMPLOYMENT,Total, , ,2,178930
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,21940
 , , ,26/07/2017,Total,1,21940
 , , , ,[I023000001 ] ITI PANGI AT KILLAR OVER PAYMENT,1,21940
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,1,156990
 , , ,26/07/2017,Total,1,156990
 , , , ,[I023000002 ] ITI PANGI AT KILLAR INTREST,1,156990
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,05/12/2017,Total,1,80
 , , , ,[N023500001 ] ROSHAN LAL ITI PANGI AT KILLAR PERSONAL ACCIDENTAL SCHEME,1,80
