DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,20,664700
LHL00-005-NA,Total, , , ,20,664700
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,20,664700
 , ,0070-01-102-01-FINES AND FOREFEITURES,Total, ,20,664700
 , , ,06/06/2017,Total,1,200
 , , , ,[H0070000004] CHIEF JUDICIAL MAGISTRATE LAHAUL SPTITI FINE,1,200
 , , ,07/06/2017,Total,2,52700
 , , , ,[H0070000005] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI EXCISE ACT,1,15000
 , , , ,[H0070000006] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI EXCISE ACT,1,37700
 , , ,05/07/2017,Total,1,21300
 , , , ,[I0070000007] CHIEF JUDICIAL MAGISTRATE FINE AMOUNT UNDER MV ACT,1,21300
 , , ,06/07/2017,Total,1,26100
 , , , ,[I0070000009] CHIEF JUDICIAL MAGISTRATE FINE AMOUNT IN MV ACT,1,26100
 , , ,09/08/2017,Total,1,5600
 , , , ,[J0070000003] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI ON MV ACT,1,5600
 , , ,10/08/2017,Total,1,54300
 , , , ,[J0070000004] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI MV ACT,1,54300
 , , ,11/08/2017,Total,1,12000
 , , , ,[J0070000005] CJM LAHAUL SPITI AT KEYLONG MV ACT,1,12000
 , , ,06/09/2017,Total,1,13800
 , , , ,[K0070000001] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI FINE,1,13800
 , , ,07/09/2017,Total,1,17800
 , , , ,[K0070000003] CHIEF JUDICIAL MAGISTRATE LAHAUL-SPITI FINE,1,17800
 , , ,10/10/2017,Total,1,13200
 , , , ,[L0070000004] CHIEF JUDICIAL MAGISTRATE LAHAUL SPITI MV ACT,1,13200
 , , ,11/10/2017,Total,1,32600
 , , , ,[L0070000005] CJM CAMP AT KEYLONG ON A/C OF MAGISTRIAL FINE,1,32600
 , , ,12/10/2017,Total,1,15000
 , , , ,[L0070000008] CJM KEYLONG ON A/C OF MAGSITRIAL FINE,1,15000
 , , ,05/06/2018,Total,1,27000
 , , , ,[H0070000003] CHIEF JUDICIAL MAGISTRATE DISTT LAHAUL & SPITI HP FINE AMOUNT,1,27000
 , , ,06/06/2018,Total,1,25100
 , , , ,[H0070000004] CHIEF JUDICIAL MAGISTRATE LAHAUL & SPITI HP FINE AMOUNT,1,25100
 , , ,07/06/2018,Total,1,25400
 , , , ,[H0070000005] CHIEF JUDICIAL MAG KEYLONG FINE,1,25400
 , , ,08/06/2018,Total,1,18600
 , , , ,[H0070000006] CHIEF JUDICIAL MAG KEYLONG FINE,1,18600
 , , ,10/07/2018,Total,1,47600
 , , , ,[I0070000003] KANTA VERMA CJM KEYLONG FINE,1,47600
 , , ,11/07/2018,Total,1,47000
 , , , ,[I0070000006] KANTA VERMA CJM KEYLONG FINE,1,47000
 , , ,12/07/2018,Total,1,51100
 , , , ,[I0070000007] KANTA VERMA CJM KEYLONG FINE,1,51100
 , , ,13/07/2018,Total,1,28800
 , , , ,[I0070000008] CHIFE JUDICIAL MAG KEYLONG FINE,1,28800
 , , ,07/08/2018,Total,1,43800
 , , , ,[J0070000002] KANTA VERMA C J M L&S AT KEYLONG FINE,1,43800
 , , ,08/08/2018,Total,1,15400
 , , , ,[J0070000005] SMT KANTA VERMA C J M KEYLONG FINE,1,15400
 , , ,09/08/2018,Total,1,56200
 , , , ,[J0070000006] SMT KANTA VERMA C J M KEYLONG FINE,1,56200
 , , ,10/08/2018,Total,1,14100
 , , , ,[J0070000007] SMT KANTA VERMA CJM KEYLONG FINE,1,14100
