DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,97303
SOL00-502-ADDL.DEPUTY COMMISSIONER,Total, , , ,4,97303
 ,"0040-TAX ON SALES,TRADE ETC.",Total, , ,4,97303
 , ,0040-00-111-01-VALUE ADDED TAX COLLECTION,Total, ,4,97303
 , , ,27/04/2017,Total,2,59713
 , , , ,[F0040004746] MAHAJAN PRINTING PRESS TAX,1,36933
 , , , ,[F0040005414] SK FURNITURE TAX,1,22780
 , , ,29/04/2017,Total,2,37590
 , , , ,[F0040008278] RAIZAND COLD TAX,1,2600
 , , , ,[F0040008710] P C ENTER TAX,1,34990
