DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,417017
KNR04-206-BEEO NICHAR,Total, , , ,7,417017
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,70
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,70
 , , ,29/05/2018,Total,1,70
 , , , ,"[G0070000001] HIMGRN:B18E144518, BEEO NICHAR RECEIPT FROM RIGHT TO INFORMATION ACT -RTI FEES",1,70
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,416947
 , ,0202-01-101-04-MISCELLANEOUS RECEIPTS,Total, ,2,105600
 , , ,10/10/2017,Total,2,105600
 , , , ,"[L0202000001] HIMGRN:B17I133309, CHT PANVI-I MISCELLANEOUS RECEIPTS -AUCTION AMOUNT OF OLD SCHOOL BUILDING OF GPS PANVI-II",1,76000
 , , , ,"[L0202000002] HIMGRN:B17I133308, CHT PANVI-I MISCELLANEOUS RECEIPTS -AUCTION AMOUNT OF OLD BUILDING MATERIAL OF GCPS PANVI-I",1,29600
 , ,0202-01-101-05-RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUION MAMANGEMENT,Total, ,1,500
 , , ,31/03/2018,Total,1,500
 , , , ,"[E0202000006] HIMGRN:B18C152321, PRINCIPAL N D P S NIGULSARI RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUTION MANAGEMENT -",1,500
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,256335
 , , ,31/03/2018,Total,1,256335
 , , , ,"[E0202000008] HIMGRN:B18C151746, BEEO NICHAR RECOVERIES OF OVER PAYMENT -RECOVERY OF OVER PAYMENT OF ADDITIONAL PAY",1,256335
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,2,54512
 , , ,31/08/2017,Total,1,2512
 , , , ,"[J0202000003] HIMGRN:B17H121496, GPS YANGPA-II MISCELLANEOUS RECEIPTS -Auction",1,2512
 , , ,29/05/2018,Total,1,52000
 , , , ,"[G0202000010] HIMGRN:B18E143686, BEEO NICHAR MISCELLANEOUS RECEIPTS -AUCTION AMOUNT OF OLD UNSAFE SCHOOL BUILDING BLOCK OF GCPS NIGULSARI.",1,52000
