DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,1217499
BLP01-736-EE IPH DIVISION BILASPUR,Total, , , ,17,1217499
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,20
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,20
 , , ,23/05/2017,Total,1,10
 , , , ,[G0070000004] EE IPH DIV. BILASPUR RTI,1,10
 , , ,24/07/2018,Total,1,10
 , , , ,"[I0070000003] HIMGRN:B18G130216, SUKH RAM RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,15,1217479
 , ,8782-00-102-00- ,Total, ,15,1217479
 , , ,31/05/2017,Total,1,1500
 , , , ,"[G8782000004] HIMGRN:B17E136131, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,1500
 , , ,19/06/2017,Total,1,266130
 , , , ,"[H8782000001] HIMGRN:B17F100447, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,266130
 , , ,31/07/2017,Total,1,1500
 , , , ,"[I8782000002] HIMGRN:B17G135434, AE IPH SWARGHAT PUBLIC WORKS REMITTANCES -",1,1500
 , , ,31/08/2017,Total,1,5443
 , , , ,"[J8782000002] HIMGRN:B17H129955, AE IPH PUBLIC WORKS REMITTANCES -",1,5443
 , , ,22/09/2017,Total,1,28750
 , , , ,"[K8782000002] HIMGRN:B17I127646, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,28750
 , , ,21/10/2017,Total,1,11400
 , , , ,"[L8782000001] HIMGRN:B17J118927, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,11400
 , , ,23/11/2017,Total,2,298192
 , , , ,"[M8782000001] HIMGRN:B17K122785, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,224200
 , , , ,"[M8782000002] HIMGRN:B17K124280, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,73992
 , , ,30/12/2017,Total,1,23914
 , , , ,"[N8782000002] HIMGRN:B17L127852, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,23914
 , , ,30/01/2018,Total,1,37325
 , , , ,"[C8782000003] HIMGRN:B18A136905, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,37325
 , , ,28/02/2018,Total,1,11000
 , , , ,"[D8782000002] HIMGRN:b18b130116, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,11000
 , , ,29/03/2018,Total,1,35031
 , , , ,"[E8782000004] HIMGRN:b18c148789, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,35031
 , , ,27/04/2018,Total,1,241312
 , , , ,"[F8782000002] HIMGRN:b18d164765, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,241312
 , , ,29/05/2018,Total,1,136183
 , , , ,"[G8782000002] HIMGRN:b18e132353, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,136183
 , , ,30/06/2018,Total,1,118199
 , , , ,"[H8782000003] HIMGRN:b18f133795, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,118199
 , , ,27/08/2018,Total,1,1600
 , , , ,"[J8782000002] HIMGRN:B18H130142, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,1600
