DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,9150
SML01-950-CHIEF ELECTRICAL INSPECTOR,Total, , , ,4,9150
 ,0043-TAXES & DUTIES ON ELECTRICITY,Total, , ,4,9150
 , ,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,Total, ,4,9150
 , , ,31/03/2018,Total,2,6800
 , , , ,[E0043000001] A E. HPSEB KUPVI ELECTRICTY CHARGE,1,1400
 , , , ,[E0043000002] AE. HPSEB KUPVI ELECTRICTY CHAGRGE,1,5400
 , , ,27/04/2018,Total,2,2350
 , , , ,[F0043000001] A E HPSEB KUPVI ELECT REC,1,1150
 , , , ,[F0043000002] A E HPSEB KUPVI ELECT REC,1,1200
