DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,4834
UNA03-050-DEPUTY DIR.HORTICULTURE UNA,Total, , , ,3,4834
 ,0401-CROP HUSBANDRY,Total, , ,3,4834
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,1,224
 , , ,29/04/2017,Total,1,224
 , , , ,"[F0401000001] HIMGRN:B17D142141, HDO-BANGANA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,224
 , ,0401-00-800-05-MISCELLANEOUS RECEIPTS,Total, ,2,4610
 , , ,31/05/2017,Total,1,1260
 , , , ,"[G0401000001] HIMGRN:B17E144765, HDO-BANGANA MISCELLANEOUS RECEIPTS -",1,1260
 , , ,31/08/2018,Total,1,3350
 , , , ,"[J0401000002] HIMGRN:B18H133463, HDO BANGANA MISCELLANEOUS RECEIPTS -auction of store stock material",1,3350
