DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,12,44954
KNG04-207-GSSS DAINKWAN,Total, , , ,12,44954
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,12,44954
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,11,18174
 , , ,31/05/2017,Total,2,4311
 , , , ,"[G0202000007] HIMGRN:B17E106391, PRINCIPAL GSSS DAINKWAN KANGRA TUITION AND OTHER FEES -",1,3746
 , , , ,"[G0202000037] HIMGRN:B17E145276, PRINCIPAL GSSS DAINKWAN KANGRA TUITION AND OTHER FEES -Admission fee Late Admission fee Tuition Fee SLC Fee 9th to 10+2",1,565
 , , ,30/06/2017,Total,1,2685
 , , , ,"[H0202000028] HIMGRN:B17F140836, GSSS DAINKWAN KANGRA HP TUITION AND OTHER FEES -Tuition Fees",1,2685
 , , ,24/10/2017,Total,1,2705
 , , , ,"[L0202000008] HIMGRN:B17J114880, PRINCIPAL GSSS DAINKWAN TUITION AND OTHER FEES -Tution fee and LCF Fee",1,2705
 , , ,20/01/2018,Total,1,2705
 , , , ,"[C0202000012] HIMGRN:B18A112667, PRINCIPAL GSSS DAINKWAN DISTRICT KANGRA HP TUITION AND OTHER FEES -",1,2705
 , , ,19/03/2018,Total,1,10
 , , , ,"[E0202000013] HIMGRN:B18C121109, PRINCIPAL GSSS DAINKWAN DISTRICT KANGRA HP TUITION AND OTHER FEES -LCF and SLC fee",1,10
 , , ,25/04/2018,Total,1,2211
 , , , ,"[F0202000012] HIMGRN:B18D162938, PRINCIPAL GSSS DAINKWAN KANGRA HP TUITION AND OTHER FEES -",1,2211
 , , ,11/05/2018,Total,1,990
 , , , ,"[G0202000006] HIMGRN:B18E103641, PRINCIPAL GSSS DAINKWAN DISTRICT KANGRA HP TUITION AND OTHER FEES -",1,990
 , , ,24/05/2018,Total,1,441
 , , , ,"[G0202000016] HIMGRN:B18E121692, PRINCIPAL GSSS DAINKWAN KANGRA HP TUITION AND OTHER FEES -",1,441
 , , ,31/05/2018,Total,1,86
 , , , ,"[G0202000024] HIMGRN:B18E138587, PRINCIPAL GSSS DAINKWAN KANGRA HP TUITION AND OTHER FEES -",1,86
 , , ,21/06/2018,Total,1,2030
 , , , ,"[H0202000024] HIMGRN:B18F131520, PRINCIPAL GSSS DAINKWAN DISTRICT KANGRA HP TUITION AND OTHER FEES -",1,2030
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,26780
 , , ,31/05/2017,Total,1,26780
 , , , ,"[G0202000036] HIMGRN:B17E143099, PRINCIPAL GSSS DAINKWAN KANGRA RECOVERIES OF OVER PAYMENT -Over Payment Recovery of Shri Devesh Kumar Raina PGT Maths due to wrong",1,26780
