DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,35715
BLP01-224-PRINCIPAL GOVT DEGREE COLLEGE SHRI NAINA DEVI,Total, , , ,3,35715
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,35715
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,3,35715
 , , ,31/07/2017,Total,2,10290
 , , , ,"[I0202000003] HIMGRN:b17g138440, PRINCIPAL GDC NAINA DEVI JI TUTION AND OTHER FEES -Admission fee Tuition fee and Late Admission fee",1,9565
 , , , ,"[I0202000004] HIMGRN:b17g138458, PRINCIPAL GDC SH NAINA DEVI JI TUTION AND OTHER FEES -Admission fee Late Admission Fee and Tuition fee",1,725
 , , ,21/12/2017,Total,1,7500
 , , , ,"[N0202000002] HIMGRN:B17K126553, PRINCIPAL TUTION AND OTHER FEES -TUITION FEE",1,7500
 , , ,31/07/2018,Total,1,17925
 , , , ,"[I0202000003] HIMGRN:b18g143576, PRINCIPAL GDC SH NAINA DEVI JI DIUSTT BILASPUR HP TUTION AND OTHER FEES -add fee laf tution fee",1,17925
