DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,170
CHM07-960-SR PLANT PROT. OFFICER SHIMLA,Total, , , ,3,170
 ,0401-CROP HUSBANDRY,Total, , ,3,170
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,3,170
 , , ,29/09/2017,Total,1,46
 , , , ,"[K0401000001] HIMGRN:B17I134622, HORTICULTURE DEVELOPMENT OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent Handling Charges of Metasystox 3 li",1,46
 , , ,31/03/2018,Total,1,107
 , , , ,"[E0401000001] HIMGRN:B18C136278, HORTICULTURE DEVELOPMENT OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent Handling charges on 7 liter metasys",1,107
 , , ,30/06/2018,Total,1,17
 , , , ,[H0401000001] HORTICULTURE DEVELOPMENT OFFICER CHOWARI RECEIPT FROM HANDLING CHARGE,1,17
