DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,77700
"BLP02-026-DISTT HORTICULTURE OFFICER, BILASPUR",Total, , , ,3,77700
 ,0401-CROP HUSBANDRY,Total, , ,3,77700
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,3,77700
 , , ,21/04/2017,Total,1,21600
 , , , ,"[F0401000004] HIMGRN:B17D131000, INCHARGE PCDO NIHARI RECEIPTS FROM BOTANICAL GARDENS -",1,21600
 , , ,19/06/2017,Total,1,28050
 , , , ,"[H0401000001] HIMGRN:B17F120669, IN-CHARGE PCDO NIHARI RECEIPTS FROM BOTANICAL GARDENS -Ist installment of litchi fruit crop",1,28050
 , , ,30/06/2017,Total,1,28050
 , , , ,"[H0401000002] HIMGRN:B17F120630, IN-CHARGE PCDO NIHARI RECEIPTS FROM BOTANICAL GARDENS -2nd installment of litchi fruit plants",1,28050
