DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,3472
SML08-207-GSSS KUNGALBALTI,Total, , , ,9,3472
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,3472
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,9,3472
 , , ,29/04/2017,Total,1,632
 , , , ,[F0202000004] PR.G.SSS. KUNGALBALTI T FEE,1,632
 , , ,30/06/2017,Total,1,20
 , , , ,[H0202000002] PR. G.SSS. KUNGAL BALTI SLC & T.FEE,1,20
 , , ,31/07/2017,Total,1,365
 , , , ,[I0202000002] PR. G.SSS. KUNGALBALTI T.FEE,1,365
 , , ,31/10/2017,Total,1,360
 , , , ,[L0202000002] PR.G.SSS.KUNGALBALTI T.FEE,1,360
 , , ,30/12/2017,Total,1,360
 , , , ,[N0202000001] PR. G.SSS. KUNGALBALTI T. FEE,1,360
 , , ,31/03/2018,Total,1,60
 , , , ,[E0202000005] PR. G.SSS. KUNGALBALTI T.FEE,1,60
 , , ,27/04/2018,Total,1,810
 , , , ,[F0202000008] PR. G.SSS.KUNGAL BALTI T.FEE,1,810
 , , ,29/05/2018,Total,1,85
 , , , ,[G0202000002] PR.G.SSS.KUNGAL BALTI T.FEE,1,85
 , , ,31/07/2018,Total,1,780
 , , , ,[I0202000001] PR.G.SSS.KUNGALBALTI T.FEE,1,780
