DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,2829
BLP01-218-GSSS MAKARI,Total, , , ,3,2829
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,2829
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,1,779
 , , ,27/08/2018,Total,1,779
 , , , ,"[J0202000005] HIMGRN:B18H115061, PRINCIPAL GSSS MAKRI SECONDARY EDUCATION -Cost of Missing Library Books",1,779
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,2,2050
 , , ,29/05/2018,Total,1,1340
 , , , ,"[G0202000014] HIMGRN:B18E131435, PRINCIPAL GSSS MAKRI TUITION AND OTHER FEES -tuition Add Late Add And SLC fees",1,1340
 , , ,27/08/2018,Total,1,710
 , , , ,"[J0202000004] HIMGRN:B18H115023, PRINCIPAL GSSS MAKRI TUITION AND OTHER FEES -Admission Fee SLC Fee Tution Fee",1,710
