DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,26,725400
PNG00-003-PROJECT OFFICER ITDP PANGI,Total, , , ,26,725400
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,19,714000
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,19,714000
 , , ,12/04/2017,Total,3,80000
 , , , ,[F007000002 ] SDO PANGI HELICOPTER CHARGES,1,26850
 , , , ,[F007000003 ] SDO C PANGI HELICOPTER FEE,1,28400
 , , , ,[F007000004 ] SDO C PANGI HELICOPTER FEE,1,24750
 , , ,18/04/2017,Total,2,38150
 , , , ,[F007000006 ] SDO C PANGI HELICOPTER FEE,1,14250
 , , , ,[F007000007 ] SDO C PANGI HELICOPTER FEE,1,23900
 , , ,02/05/2017,Total,1,1000
 , , , ,[G007000002 ] POITDP PANGI EXCESS PAYMENT,1,1000
 , , ,25/05/2017,Total,2,34500
 , , , ,[G007000004 ] SUB DIV OFFICE PANGI AT KILLAR FEE,1,17250
 , , , ,[G007000005 ] SUB DIV PANGI AT KILLAR FEE,1,17250
 , , ,06/01/2018,Total,2,40400
 , , , ,[C007000001 ] PROJECT OFFICER ITDP PANGI ,1,19500
 , , , ,[C007000002 ] PROJECT OFFICEER ITDP PANGI ,1,20900
 , , ,09/01/2018,Total,1,48750
 , , , ,[C007000003 ] PROJECT OFFICER ITDP PANGI ,1,48750
 , , ,12/01/2018,Total,1,43400
 , , , ,[C007000004 ] PROJECT OFFICER ITDP PANGI ,1,43400
 , , ,16/01/2018,Total,1,19400
 , , , ,[C007000005 ] PROJECT OFFDICER ITDP PANGI ,1,19400
 , , ,03/02/2018,Total,1,27600
 , , , ,[D007000001 ] PROJECT OFFICSER ITDP PANGI ,1,27600
 , , ,06/02/2018,Total,1,46300
 , , , ,[D007000002 ] PROJECT OFFICER ITDP PANGI ,1,46300
 , , ,05/03/2018,Total,1,49900
 , , , ,[E007000002 ] POITDP MISC,1,49900
 , , ,19/03/2018,Total,1,73900
 , , , ,[E007000003 ] POITDP PANGI HELICOPTER FEE,1,73900
 , , ,31/03/2018,Total,1,64950
 , , , ,[E007000005 ] PROJECT OFFICER ITDP ,1,64950
 , , ,19/04/2018,Total,1,73750
 , , , ,[F007000001 ] PROJECT OFFICER ITDP PANGI AT KILLAR ,1,73750
 , , ,23/04/2018,Total,1,72000
 , , , ,[F007000002 ] PROJECT OFFICER ITDP PANGI ,1,72000
 ,0216-HOUSING,Total, , ,7,11400
 , ,0216-01-106-02-RECEIPT FROM PWD,Total, ,3,3876
 , , ,11/05/2017,Total,2,2964
 , , , ,[G021600002 ] POITDP OFFICE PANGI AT KILLAR RENT,1,912
 , , , ,[G021600003 ] POITDP OFFICE PANGI AT KILLAR RENT,1,2052
 , , ,10/08/2017,Total,1,912
 , , , ,[J021600001 ] NARENDER COMPUTER OPP RENT,1,912
 , ,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,Total, ,4,7524
 , , ,05/01/2018,Total,1,1140
 , , , ,[C021600001 ] P O I T D P PANGI HOUSE RENT,1,1140
 , , ,17/01/2018,Total,2,4788
 , , , ,[C021600002 ] PROJECT OFFICER ITDP PANGI ,1,3192
 , , , ,[C021600003 ] PROJECT OFFICER ITDP PANGI ,1,1596
 , , ,25/07/2018,Total,1,1596
 , , , ,[I021600001 ] PROJECT OFFICER ITDP PANGI ,1,1596
