DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,26,9756134
CHM00-674-E.E.H.P.P.W.D.BHARMOUR,Total, , , ,26,9756134
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,8,105055
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,8,105055
 , , ,23/06/2017,Total,1,27150
 , , , ,"[H0070000045] HIMGRN:B17F135366, AE HPPWD SUB-DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,27150
 , , ,25/10/2017,Total,1,8025
 , , , ,"[L0070000044] HIMGRN:B17J131597, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,8025
 , , ,24/11/2017,Total,1,9055
 , , , ,"[M0070000037] HIMGRN:B17K125343, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,9055
 , , ,24/01/2018,Total,1,17085
 , , , ,"[C0070000061] HIMGRN:B18A136385, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,17085
 , , ,31/03/2018,Total,1,7450
 , , , ,"[E0070000113] HIMGRN:b18c164687, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,7450
 , , ,25/04/2018,Total,1,14290
 , , , ,"[F0070000076] HIMGRN:b18d167000, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,14290
 , , ,26/07/2018,Total,1,20365
 , , , ,"[I0070000060] HIMGRN:B18G142289, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,20365
 , , ,27/08/2018,Total,1,1635
 , , , ,"[J0070000048] HIMGRN:B18H133212, AE HPPWD SUB DIVISION RAKH MISCELLANEOUS RECEIPTS -",1,1635
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,18,9651079
 , ,8782-00-102-00- ,Total, ,18,9651079
 , , ,25/04/2017,Total,1,25910
 , , , ,"[F8782000060] HIMGRN:B17D164377, AE HPPWD SUB DIV RAKH PUBLIC WORKS REMITTANCES -",1,25910
 , , ,25/05/2017,Total,1,44500
 , , , ,"[G8782000113] HIMGRN:B17E141691, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,44500
 , , ,23/06/2017,Total,1,69859
 , , , ,"[H8782000115] HIMGRN:B17F135171, AE HPPWD SUB-DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,69859
 , , ,24/07/2017,Total,1,76270
 , , , ,"[I8782000107] HIMGRN:B17G137191, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,76270
 , , ,25/08/2017,Total,1,108380
 , , , ,"[J8782000067] HIMGRN:B17H131778, AE HPPWD RAKH PUBLIC WORKS REMITTANCES -",1,108380
 , , ,26/09/2017,Total,1,102170
 , , , ,"[K8782000096] HIMGRN:B17I131646, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,102170
 , , ,25/10/2017,Total,1,27200
 , , , ,"[L8782000142] HIMGRN:B17J131582, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,27200
 , , ,24/11/2017,Total,1,3780
 , , , ,"[M8782000103] HIMGRN:B17K125228, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,3780
 , , ,28/11/2017,Total,1,8710000
 , , , ,"[M8782000118] HIMGRN:B17K123081, SP CHAMBA PUBLIC WORKS REMITTANCES -PUBLIC WORKS REMITTANCES REGARDING CONSTRUCTION OF POLICE STATION BHARMOUR",1,8710000
 , , ,24/01/2018,Total,1,8360
 , , , ,"[C8782000123] HIMGRN:B18A136372, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,8360
 , , ,26/02/2018,Total,1,17170
 , , , ,"[D8782000071] HIMGRN:b18b132814, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,17170
 , , ,31/03/2018,Total,1,24170
 , , , ,"[E8782000324] HIMGRN:b18c164630, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,24170
 , , ,25/04/2018,Total,1,44390
 , , , ,"[F8782000098] HIMGRN:B18D167043, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,44390
 , , ,16/05/2018,Total,2,34000
 , , , ,"[G8782000032] HIMGRN:B18E127688, AE SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,30000
 , , , ,"[G8782000036] HIMGRN:B18E127723, AE RAKH SUB DIVISION HPPWD RAKH PUBLIC WORKS REMITTANCES -",1,4000
 , , ,25/05/2018,Total,1,77570
 , , , ,"[G8782000130] HIMGRN:B18E143865, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,77570
 , , ,25/06/2018,Total,1,113540
 , , , ,"[H8782000064] HIMGRN:B18F134840, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,113540
 , , ,26/07/2018,Total,1,128390
 , , , ,"[I8782000107] HIMGRN:B18G142275, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,128390
 , , ,27/08/2018,Total,1,35420
 , , , ,"[J8782000106] HIMGRN:b18h133188, AE HPPWD SUB DIVISION RAKH PUBLIC WORKS REMITTANCES -",1,35420
