DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,2,927
CHM00-266-GHS GURAD,Total, , , ,2,927
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,1,177
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,1,177
 , , ,18/04/2017,Total,1,177
 , , , ,"[F0202000008] HIMGRN:B17D142448, HEADMASTER TUITION AND OTHER FEES -",1,177
 ,8449-OTHER DEPOSITS,Total, , ,1,750
 , ,8449-00-120-00- ,Total, ,1,750
 , , ,10/10/2017,Total,1,750
 , , , ,"[L8449000001] HIMGRN:B17J111390, HEADMASTER MISCELLANEOUS DEPOSITS -Refund the IRDP scholarship [Elem Edu]",1,750
