DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,16208
MDI00-246-GSSS MUNDROO,Total, , , ,9,16208
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,16208
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,2845
 , , ,27/04/2017,Total,1,1460
 , , , ,"[F0202000061] HIMGRN:B17D169154, GSSS MUNDROO TUITION AND OTHER FEES -admission fee class +1 or +2",1,1460
 , , ,15/05/2017,Total,1,575
 , , , ,"[G0202000091] HIMGRN:B17E119533, GSSS MUNDROO TUITION AND OTHER FEES -ADD.TUITION AND SLC",1,575
 , , ,31/05/2017,Total,1,135
 , , , ,"[G0202000231] HIMGRN:B17E151107, PRINCIPAL GSSS MUNDROO TUITION AND OTHER FEES -Tuition, Adm. and SLC",1,135
 , , ,21/06/2017,Total,1,675
 , , , ,"[H0202000072] HIMGRN:B17F130803, PRINCIPAL GSSS MUNDROO TUITION AND OTHER FEES -Add and Tuition Fee recovered from 11 OR 12",1,675
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,5,13363
 , , ,31/05/2017,Total,1,375
 , , , ,"[G0202000230] HIMGRN:B17E151159, PRINCIPAL GSSS MUNDROO MISCELLANEOUS RECEIPTS -Recovery of salary in r/o MS Shalani PGT in Eng.",1,375
 , , ,12/06/2017,Total,2,3450
 , , , ,"[H0202000047] HIMGRN:B17F114117, PRINCIPAL GSSS MUNDROO MISCELLANEOUS RECEIPTS -Amount deposited after( write off) sale the free textual books for remove th",1,1950
 , , , ,"[H0202000048] HIMGRN:B17F114065, PRINCIPAL GSSS MUNDROO MISCELLANEOUS RECEIPTS -recovery of HRA from IP26-10041 in r/o sh. Inder singh LA",1,1500
 , , ,21/06/2017,Total,1,6768
 , , , ,"[H0202000074] HIMGRN:B17F130772, PRINCIPAL GSSS MUNDROO MISCELLANEOUS RECEIPTS -Recovery of BP in respect of Sh Inder Singh LA excess salary drawn due to wr",1,6768
 , , ,27/06/2017,Total,1,2770
 , , , ,"[H0202000164] HIMGRN:B17F137333, PRINCIPAL GSSS MUNDROO MISCELLANEOUS RECEIPTS -Sale of Grass for the year 2017-18 in the school land",1,2770
