DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,55670
MDI01-238-PRINCIPAL SOA ITI SUNDERNAGAR,Total, , , ,3,55670
 ,0230-LABOUR & EMPLOYMENT,Total, , ,3,55670
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,13670
 , , ,22/01/2018,Total,1,13670
 , , , ,"[C0230000006] HIMGRN:B18A113883, PPLITI SUNDERNAGAR RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -",1,13670
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,2,42000
 , , ,21/09/2017,Total,1,21600
 , , , ,"[K0230000004] HIMGRN:B17I115303, PPLITI SUNDERNAGAR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tution fee",1,21600
 , , ,19/03/2018,Total,1,20400
 , , , ,"[E0230000002] HIMGRN:B18C122077, PPLITI SUNDERNAGAR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tution fee",1,20400
