DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,235144
SML04-216-BEEOTHEOG,Total, , , ,17,235144
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,14,54144
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,13,51907
 , , ,30/06/2017,Total,2,2964
 , , , ,"[H0202000007] HIMGRN:B17F115264, BEEO THEOG SECONDARY EDUCATION -MR RECOVERY OF SMT. BABITA SHARMA JBT SARIVAN",1,2499
 , , , ,"[H0202000008] HIMGRN:B17F115207, BEEO THEOG SECONDARY EDUCATION -MR recovery of Sh. Mast Ram JBT Sarivan",1,465
 , , ,30/01/2018,Total,8,24004
 , , , ,"[C0202000006] HIMGRN:B18A105102, BEEO THEOG SECONDARY EDUCATION -",1,506
 , , , ,"[C0202000007] HIMGRN:B18A108430, BEEO THEOG SECONDARY EDUCATION -",1,375
 , , , ,"[C0202000008] HIMGRN:B18A108485, BEEO THEOG SECONDARY EDUCATION -",1,130
 , , , ,"[C0202000009] HIMGRN:B18A108357, BEEO THEOG SECONDARY EDUCATION -",1,240
 , , , ,"[C0202000010] HIMGRN:B18A108596, BEEO THEOG SECONDARY EDUCATION -",1,21500
 , , , ,"[C0202000011] HIMGRN:B18A104708, BEEO THEOG SECONDARY EDUCATION -",1,646
 , , , ,"[C0202000012] HIMGRN:B18A108527, BEEO THEOG SECONDARY EDUCATION -",1,427
 , , , ,"[C0202000014] HIMGRN:B18A121768, BEEO THEOG SECONDARY EDUCATION -",1,180
 , , ,27/04/2018,Total,2,1757
 , , , ,"[F0202000030] HIMGRN:B18D164563, BEEO THEOG SECONDARY EDUCATION -",1,1400
 , , , ,"[F0202000031] HIMGRN:B18D145967, BEEO THEOG SECONDARY EDUCATION -",1,357
 , , ,29/05/2018,Total,1,23182
 , , , ,"[G0202000025] HIMGRN:B18E121907, BEEO THEOG SECONDARY EDUCATION -",1,23182
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,2237
 , , ,30/06/2017,Total,1,2237
 , , , ,"[H0202000009] HIMGRN:B17F115305, BEEO THEOG RECOVERIES OF OVER PAYMENT -RECOVERY OF OVER PAYMENT OF SH.KAMLA VALAB OF PAY FIXATION",1,2237
 ,8009-STATE PROVIDENT FUNDS,Total, , ,3,181000
 , ,8009-01-101-01-ADVANCES,Total, ,3,181000
 , , ,30/01/2018,Total,3,181000
 , , , ,"[C8009000001] HIMGRN:B18A121446, BEEO THEOG ADVANCES -",1,72000
 , , , ,"[C8009000002] HIMGRN:B18A121425, BEEO THEOG ADVANCES -",1,29000
 , , , ,"[C8009000003] HIMGRN:B18A140847, BEEO THEOG ADVANCES -",1,80000
