DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,316103
SML11-217-PRINCIPAL ITI  KUMARSAIN,Total, , , ,17,316103
 ,0230-LABOUR & EMPLOYMENT,Total, , ,16,315783
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,559
 , , ,31/07/2017,Total,1,559
 , , , ,"[I0230000003] HIMGRN:B17G136297, PRINCIPAL ITI KUMARSAIN RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -Recovery vide TR-5 No. 0002770 Dated 22-07-2017",1,559
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,16,315224
 , , ,31/05/2017,Total,1,4724
 , , , ,"[G0230000001] HIMGRN:B17E101115, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -SC Tool Kits and Library Book balance amount.",1,4724
 , , ,31/07/2017,Total,3,4200
 , , , ,"[I0230000001] HIMGRN:B17G100497, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee of trainees",1,3000
 , , , ,"[I0230000002] HIMGRN:B17G125039, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR-5 No. 0002767 to 0002769",1,800
 , , , ,"[I0230000004] HIMGRN:B17G142820, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee",1,400
 , , ,31/08/2017,Total,4,35400
 , , , ,"[J0230000001] HIMGRN:B17H111249, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tr5no 0002773",1,32400
 , , , ,"[J0230000003] HIMGRN:B17H117900, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR-5 No 0002774 to 2781",1,2400
 , , , ,"[J0230000004] HIMGRN:B17H123363, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR-5 NO. 0002782",1,400
 , , , ,"[J0230000005] HIMGRN:B17H136860, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR-5 No. 0002783",1,200
 , , ,29/09/2017,Total,1,500
 , , , ,"[K0230000001] HIMGRN:B17I125590, PRINCIPAL GOVERNMENT ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR-5 No. 0002784",1,500
 , , ,28/02/2018,Total,2,32400
 , , , ,"[D0230000001] HIMGRN:B18B113549, PRINCIPAL IT KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tuition fee",1,27600
 , , , ,"[D0230000002] HIMGRN:B18B114869, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tuition Fee",1,4800
 , , ,31/03/2018,Total,1,200000
 , , , ,"[E0230000003] HIMGRN:B18C150229, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,200000
 , , ,31/07/2018,Total,5,29200
 , , , ,"[I0230000001] HIMGRN:B18G104773, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tuition and Admission Fee vide TR5 No. 0002788",1,9000
 , , , ,"[I0230000002] HIMGRN:B18G107386, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition Fee vide TR-5 No. 0002789",1,10000
 , , , ,"[I0230000003] HIMGRN:B18G108859, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition fee vide TR-5 No. 0002790 and 2791",1,5000
 , , , ,"[I0230000004] HIMGRN:B18G127906, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee vide TR-5 No. 0002793",1,400
 , , , ,"[I0230000005] HIMGRN:B18G125047, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4800
 , , ,31/08/2018,Total,6,8800
 , , , ,"[J0230000001] HIMGRN:B18H108642, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee vide TR-5 No. 0002794 and 0002795",1,600
 , , , ,"[J0230000002] HIMGRN:B18H111075, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,200
 , , , ,"[J0230000003] HIMGRN:B18H116869, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition fee vide TR-5 No. 0002798",1,4800
 , , , ,"[J0230000004] HIMGRN:B18H112320, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition fee vide TR-5No. 0002797 dt. 08.08.2",1,2800
 , , , ,"[J0230000005] HIMGRN:B18H120346, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee vide TR-5No. 0002799",1,200
 , , , ,"[J0230000006] HIMGRN:B18H128500, PRINCIPAL ITI KUMARSAIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee vide TR-5 No. 0002800",1,200
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,320
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,320
 , , ,30/11/2017,Total,1,320
 , , , ,"[M0235000002] HIMGRN:B17K123792, PRINCIPAL GOVERNMENT ITI KUMARSAIN INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -Four Staff members of this institute.",1,320
