DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,31,922166
KNG10-229-PR GOVT POLYTECHNIC TALWAR,Total, , , ,31,922166
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,30,921766
 , ,0202-02-101-01-TUTION FEES,Total, ,18,865750
 , , ,31/05/2017,Total,1,17700
 , , , ,"[G0202000018] HIMGRN:B17E134598, PRINCIPAL TUTION FEES -Hostel Rent and Tuition Fee",1,17700
 , , ,21/08/2017,Total,3,208300
 , , , ,"[J0202000002] HIMGRN:B17H106973, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,185700
 , , , ,"[J0202000003] HIMGRN:B17H109524, PRINCIPAL TUTION FEES -Tuition Fee",1,10500
 , , , ,"[J0202000006] HIMGRN:B17H117149, PRINCIPAL TUTION FEES -Tuition Fees and Admission Fees",1,12100
 , , ,30/11/2017,Total,1,134250
 , , , ,"[M0202000006] HIMGRN:B17K118120, PRINCIPAL TUTION FEES -Admission and Tuition Fees.",1,134250
 , , ,30/01/2018,Total,2,113700
 , , , ,"[C0202000015] HIMGRN:B18A138720, PRINCIPAL TUTION FEES -",1,36000
 , , , ,"[C0202000021] HIMGRN:B18A141691, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,77700
 , , ,09/02/2018,Total,3,193800
 , , , ,"[D0202000002] HIMGRN:B18B101573, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,145500
 , , , ,"[D0202000006] HIMGRN:B18B103830, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,37800
 , , , ,"[D0202000007] HIMGRN:B18B105333, PRINCIPAL TUTION FEES -Tuition Fees",1,10500
 , , ,28/02/2018,Total,2,3000
 , , , ,"[D0202000010] HIMGRN:B18B112103, PRINCIPAL TUTION FEES -Tuition Fees.",1,1500
 , , , ,"[D0202000011] HIMGRN:B18B114482, PRINCIPAL TUTION FEES -Tuition Fees.",1,1500
 , , ,15/03/2018,Total,1,600
 , , , ,"[E0202000001] HIMGRN:B18B138513, PRINCIPAL TUTION FEES -Hostel Rent.",1,600
 , , ,31/07/2018,Total,1,27000
 , , , ,"[I0202000019] HIMGRN:B18G149705, PRINCIPAL TUTION FEES -TUITION FEES",1,27000
 , , ,20/08/2018,Total,4,134400
 , , , ,"[J0202000001] HIMGRN:B18G152280, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,25200
 , , , ,"[J0202000002] HIMGRN:B18H101544, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,28800
 , , , ,"[J0202000003] HIMGRN:B18H103232, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,44700
 , , , ,"[J0202000006] HIMGRN:B18H105032, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,35700
 , , ,24/08/2018,Total,3,33000
 , , , ,"[J0202000008] HIMGRN:B18H106656, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,19800
 , , , ,"[J0202000009] HIMGRN:B18H108631, PRINCIPAL TUTION FEES -Tuition Fees and Hostel Rent.",1,10200
 , , , ,"[J0202000010] HIMGRN:B18H110482, PRINCIPAL TUTION FEES -Tuition Fees.",1,3000
 , ,0202-02-800-01-MISCELLANEOUS RECEIPT,Total, ,13,56016
 , , ,31/08/2017,Total,1,100
 , , , ,"[J0202000009] HIMGRN:B17H136159, PRINCIPAL MISCELLANEOUS RECEIPT -RTI application Fees",1,100
 , , ,08/09/2017,Total,1,4620
