DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,1621969
HMR01-003-BLOCK DEV. OFFICER BIJHARI,Total, , , ,4,1621969
 ,0049-INTEREST RECEIPTS,Total, , ,4,1621969
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,1,1609479
 , , ,31/07/2017,Total,1,1609479
 , , , ,"[I0049000002] HIMGRN:B17G133459, BDO BIJHARI INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest under schemes of BASP MMGPY SDP VKVNY VMJS",1,1609479
 , ,0049-04-800-07-INTEREST ON LOANS UNDER LIGH SCHEME,Total, ,1,5000
 , , ,30/06/2017,Total,1,5000
 , , , ,"[H0049000002] HIMGRN:B17F136092, BDO OFFICE BIJHARI INTEREST ON LOANS UNDER LIG HOUSING SCHEME -RECOVERY OF LIGH LOAN SH SARWAN SINGH SON OF BHAGAT RAM",1,5000
 , ,0049-04-800-08-INTEREST ON LOANS UNDER MIGH SCHEME,Total, ,2,7490
 , , ,30/06/2017,Total,1,5960
 , , , ,"[H0049000003] HIMGRN:B17F136113, GURDASS SON OF JULMI RAM INTEREST ON LOANS UNDER MIG HOUSING SCHEME -RECOVERY OF INTEREST UNDER VHP LOAN INTEREST IN RESPECT",1,5960
 , , ,21/07/2017,Total,1,1530
 , , , ,"[I0049000001] HIMGRN:B17G105119, SHRI GURDASS SON OF JULMI RAM INTEREST ON LOANS UNDER MIG HOUSING SCHEME -RECOVERY OF INTEREST UNDER VHP LOAN INTEREST IN RESPECT",1,1530
