DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,83,264360
PNG00-510-SUPERINTENDENT OF POLICE CHAMBA,Total, , , ,83,264360
 ,0041-TAXES ON VEHICLES,Total, , ,81,250900
 , ,0041-00-101-01-ROUTE PERMIT FEE,Total, ,1,2800
 , , ,16/03/2018,Total,1,2800
 , , , ,[E004100004 ] SHO PANGI MOTOR VEHICIE,1,2800
 , ,0041-00-101-04-PENALTY,Total, ,80,248100
 , , ,05/04/2017,Total,1,7700
 , , , ,[F004100003 ] SHO PANGI PENALTY,1,7700
 , , ,10/04/2017,Total,1,1000
 , , , ,[F004100009 ] SHO PANGI AT KILLAR MV ACT,1,1000
 , , ,17/04/2017,Total,1,1700
 , , , ,[F004100016 ] SP CHAMBA MV ACT,1,1700
 , , ,19/04/2017,Total,1,3000
 , , , ,[F004100019 ] SHO PANGI MV ACT,1,3000
 , , ,26/04/2017,Total,1,4000
 , , , ,[F004100029 ] SP CHAMBA MV ACT,1,4000
 , , ,01/05/2017,Total,1,4500
 , , , ,[G004100003 ] SP CHAMBA MV ACT,1,4500
 , , ,08/05/2017,Total,1,6100
 , , , ,[G004100009 ] SP CHAMBA MV ACT,1,6100
 , , ,11/05/2017,Total,1,3700
 , , , ,[G004100010 ] SHO PANGI AT KILLAR MV ACT,1,3700
 , , ,15/05/2017,Total,1,4800
 , , , ,[G004100011 ] SHO PANGI AT KILLAR MV ACT,1,4800
 , , ,22/05/2017,Total,1,500
 , , , ,[G004100019 ] SHO PANGI AT KILLAR MV ACT,1,500
 , , ,25/05/2017,Total,1,4500
 , , , ,[G004100023 ] SHO PANGI AT KILLAR MV ACT,1,4500
 , , ,29/05/2017,Total,1,500
 , , , ,[G004100026 ] SP CHAMBA MV ACT,1,500
 , , ,02/06/2017,Total,1,1200
 , , , ,[H004100001 ] SHO PANGI AT KILLAR MV ACT,1,1200
 , , ,06/06/2017,Total,1,5800
 , , , ,[H004100006 ] SHO PANGI AT KILLAR MV ACT,1,5800
 , , ,12/06/2017,Total,1,1600
 , , , ,[H004100009 ] SP CHAMBA THROUGH SHO PANGI MV ACT,1,1600
 , , ,13/06/2017,Total,1,6000
 , , , ,[H004100011 ] SP CHAMBA THROUGH SHO PANGI MV ACT,1,6000
 , , ,20/06/2017,Total,1,6700
 , , , ,[H004100030 ] SHO PANGI MV ACT,1,6700
 , , ,27/06/2017,Total,1,1300
 , , , ,[H004100036 ] SHO PANGI AT KILLAR MV ACT,1,1300
 , , ,11/07/2017,Total,1,6400
 , , , ,[I004100004 ] SP CHAMBA THROUGH SHO PANGI MV ACT,1,6400
 , , ,19/07/2017,Total,1,6700
 , , , ,[I004100026 ] SP CHAMBA MV ACT,1,6700
 , , ,24/07/2017,Total,1,5000
 , , , ,[I004100036 ] SHO PANGI AT KILLAR MV ACT,1,5000
 , , ,26/07/2017,Total,1,1300
