DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,14000000
MDI01-614-E.E. PWD  DIV KASAULI,Total, , , ,4,14000000
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,4,14000000
 , ,8782-00-102-00- ,Total, ,4,14000000
 , , ,21/09/2017,Total,1,6000000
 , , , ,"[K8782000050] HIMGRN:B17I115844, DIRECTOR TECHNICAL EDUCATION PUBLIC WORKS REMITTANCES -sanction for construction of building of Govt. ITI Krishangarh, Distt. Sol",1,6000000
 , , ,29/09/2017,Total,1,2000000
 , , , ,"[K8782000070] HIMGRN:B17I125060, DIRECTOR OF TECHNICAL EDUCATION PUBLIC WORKS REMITTANCES -sanction for construction of building industrial training institute patta",1,2000000
 , , ,30/06/2018,Total,2,6000000
 , , , ,"[H8782000028] HIMGRN:B18F134991, DIRECTOR OF TECHNICAL EDUCATION PUBLIC WORKS REMITTANCES -sanction for construction of building industrial training institure Patta",1,4000000
 , , , ,"[H8782000029] HIMGRN:B18F134940, DIRECTOR OF TECHNICAL EDUCATION PUBLIC WORKS REMITTANCES -sanction for construction of building industrial training institute patta",1,2000000
