DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,17474
HMR02-004-SILK SEEDS PRO. OFFICER NADAUN,Total, , , ,3,17474
 ,0851-VILLAGE & SMALL INDUSTRIES,Total, , ,3,17474
 , ,0851-00-107-01-RECEIPT FROM SALE OF MULBERY PLANTS AND SEEDS ETC.,Total, ,2,17440
 , , ,29/05/2018,Total,2,17440
 , , , ,"[G0851000002] HIMGRN:B18E143069, SSPO NADAUN RECEIPT FROM SALE OF MULBERY PLANTS AND SEEDS ETC. -COST OF 138 OZS SILK SEED GOVT SERICULTURE CENTR",1,11040
 , , , ,"[G0851000003] HIMGRN:B18E144841, SSPO RECEIPT FROM SALE OF MULBERY PLANTS AND SEEDS ETC. -COST OF 80 OZS SILK SEED GOVT SERICULTURE CENTRE",1,6400
 , ,0851-00-800-05-MISC RECEIPTS.,Total, ,1,34
 , , ,29/05/2018,Total,1,34
 , , , ,"[G0851000001] HIMGRN:B18E143111, SSPO NADAUN MISC RECEIPTS -COST OF RTI ACT 2005 SEVENTEEN PHOTOSTATE PAPER",1,34
