DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,35400
KNR01-835-DFO KINNAUR,Total, , , ,4,35400
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,4,35400
 , ,8782-00-103-00- ,Total, ,4,35400
 , , ,30/11/2017,Total,1,8680
 , , , ,[M8782000001] ARUN KUMAR RENT OF REST HOUSE,1,8680
 , , ,22/03/2018,Total,1,3160
 , , , ,[E8782000001] ARUN KUMAR RENT OF REST HOUSE,1,3160
 , , ,29/05/2018,Total,1,9360
 , , , ,[G8782000001] ARUN KUMAR FOREST REMMITANCES,1,9360
 , , ,21/08/2018,Total,1,14200
 , , , ,[J8782000001] R O POOH RENT OF REST HOUSE,1,14200
