DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,72,766405
KNG04-240-ARYA COLLEGE NURPUR,Total, , , ,72,766405
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,72,766405
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,72,766405
 , , ,30/06/2017,Total,2,36950
 , , , ,"[H0202000027] HIMGRN:B17F142862, GOVT DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,21400
 , , , ,"[H0202000029] HIMGRN:B17F145131, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,15550
 , , ,10/07/2017,Total,3,33500
 , , , ,"[I0202000002] HIMGRN:B17G102810, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,16225
 , , , ,"[I0202000005] HIMGRN:B17G105102, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,13675
 , , , ,"[I0202000006] HIMGRN:B17G107092, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,3600
 , , ,29/07/2017,Total,12,187450
 , , , ,"[I0202000009] HIMGRN:B17G112043, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,18675
 , , , ,"[I0202000010] HIMGRN:B17G114192, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,28400
 , , , ,"[I0202000013] HIMGRN:B17G116468, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,17225
 , , , ,"[I0202000014] HIMGRN:B17G118430, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,15325
 , , , ,"[I0202000015] HIMGRN:B17G121055, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,15475
 , , , ,"[I0202000017] HIMGRN:B17G122804, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,14100
 , , , ,"[I0202000018] HIMGRN:B17G125340, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,17325
 , , , ,"[I0202000020] HIMGRN:B17G126835, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,23475
 , , , ,"[I0202000021] HIMGRN:B17G128875, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,5850
 , , , ,"[I0202000024] HIMGRN:B17G130526, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,19700
 , , , ,"[I0202000025] HIMGRN:B17G132547, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,7000
 , , , ,"[I0202000027] HIMGRN:B17G134557, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,4900
 , , ,31/07/2017,Total,1,425
 , , , ,"[I0202000029] HIMGRN:B17G147047, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,425
 , , ,08/08/2017,Total,1,710
 , , , ,"[J0202000006] HIMGRN:B17H107933, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,710
 , , ,31/08/2017,Total,1,1750
 , , , ,"[J0202000013] HIMGRN:B17H130383, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,1750
 , , ,08/09/2017,Total,1,900
 , , , ,"[K0202000004] HIMGRN:B17I103365, GOVT ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,900
 , , ,28/09/2017,Total,2,2700
 , , , ,"[K0202000008] HIMGRN:B17I106973, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,2100
 , , , ,"[K0202000013] HIMGRN:B17I121869, ARYA DEGREE COLLEGE NURPUR TUTION AND OTHER FEES -",1,600
