DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,53400
UNA00-237-PRINCIPAL SOA GOVT ITI GAGRET AT UNA,Total, , , ,3,53400
 ,0230-LABOUR & EMPLOYMENT,Total, , ,3,53400
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,3,53400
 , , ,03/02/2018,Total,1,24000
 , , , ,"[D0230000003] HIMGRN:B18B104078, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,24000
 , , ,10/08/2018,Total,1,4200
 , , , ,"[J0230000010] HIMGRN:B18H114872, PRINCIPAL ITI GAGRET AT UNA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4200
 , , ,14/08/2018,Total,1,25200
 , , , ,"[J0230000012] HIMGRN:B18H118316, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,25200
