DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
DLI00-500-TREASURY OFFICER NEW DELHI,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-800-01-MISCELLANEOUS RECEIPTS,20/07/2017,[I0043000167] ASHU lic fee,1,200
DLI00-500-TREASURY OFFICER NEW DELHI,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,28/03/2018,[E0070000001] TREASURY OFFICE NEW DELHI auction for news paper,1,270
