DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,23/07/2018,"[I0230000004] HIMGRN:B18G115610, PRINCIPAL RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -",1,16435
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,30/06/2017,"[H0230000001] HIMGRN:B17F140604, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,400
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,30/06/2017,"[H0230000002] HIMGRN:B17F142759, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,2400
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,30/06/2017,"[H0230000003] HIMGRN:B17F144232, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4000
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,10/07/2017,"[I0230000001] HIMGRN:B17F146893, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,6600
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/07/2017,"[I0230000002] HIMGRN:B17G122478, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,3000
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/07/2017,"[I0230000003] HIMGRN:B17G125730, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,1600
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,24/08/2017,"[J0230000001] HIMGRN:B17H115930, PRINCIPAL ITI KARSOG OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,7000
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,30/01/2018,"[C0230000001] HIMGRN:B18A137636, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Auction of un-serviceable store items vide TR-5 No.042183",1,6200
MDI10-235-PRINCIPAL ITI  KARSOG,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,22/02/2018,"[D0230000001] HIMGRN:B18B115084, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,10800
