DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG12-213-PR GSSS DAROKA AT BARIAL,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,31/07/2018,"[I0070000011] HIMGRN:B18G130439, GSSS BARIAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI FEE",1,10
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000010] HIMGRN:B17D162710, GSSS BARIAL TUITION AND OTHER FEES -",1,5720
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000010] HIMGRN:B17E120184, GSSS BARIAL TUITION AND OTHER FEES -T.Fees/Ad.Fees/LAF/SLC",1,1830
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000021] HIMGRN:B17E150351, GSSS BARIAL TUITION AND OTHER FEES -",1,320
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/06/2017,"[H0202000011] HIMGRN:B17F144172, GSSS BARIAL TUITION AND OTHER FEES -Tuition Fee ,SLC",1,4550
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/10/2017,"[L0202000008] HIMGRN:B17J134195, GSSS BARIAL TUITION AND OTHER FEES -Tuition Fees ,SLC Fee",1,4550
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,16/03/2018,"[E0202000002] HIMGRN:B18C101138, GSSS BARIAL TUITION AND OTHER FEES -Tuition Fees of 4th Qtr.",1,4545
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,11/05/2018,"[G0202000005] HIMGRN:B18E107290, GSSS BARIAL TUITION AND OTHER FEES -T.Fee/Ad.Fee/LFF of class 9th to 10+2",1,8701
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2018,"[G0202000023] HIMGRN:B18E141645, GSSS BARIAL TUITION AND OTHER FEES -",1,210
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/07/2018,"[I0202000007] HIMGRN:B18G130498, GSSS BARIAL TUITION AND OTHER FEES -",1,5175
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,31/07/2018,"[I0202000008] HIMGRN:B18G130712, GSSS BARIAL MISCELLANEOUS RECEIPTS -Auction of Unserviceable article of sports",1,290
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-04--Receipt from Borad. of School Education.,30/06/2017,"[H0202000010] HIMGRN:B17F144149, GSSS BARIAL RECEIPT FROM BORAD OF SCHOOL EDUCATION -Auction of Free Text Books",1,150
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,31/05/2017,"[G0202000011] HIMGRN:B17E119511, GSSS BARIAL RECOVERIES OF OVER PAYMENT -",1,936
KNG12-213-PR GSSS DAROKA AT BARIAL,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-04-102-01-PUBLIC LIBRARY,30/06/2017,"[H0202000009] HIMGRN:B17F144124, GSSS BARIAL PUBLIC LIBRARY -Auction of Library Books",1,150
