DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,31/07/2017,"[I0043000001] HIMGRN:B17G112086, ASSISTANT ENGINEER ELECTRICAL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -SUB.DIVISION HPSEBL SANDHOLE",1,700
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,30/11/2017,"[M0043000001] HIMGRN:B17K109915, ASSISITANT ENGINEER ELECRICAL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -sub.division sandhole",1,1100
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,30/11/2017,"[M0043000002] HIMGRN:B17K121630, AE SDL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -Fee for LWSS Kothuwan Dhalara",1,300
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,30/11/2017,"[M0043000003] HIMGRN:B17K121620, AE SDL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -Fee for LWSS Beri Kaltri",1,250
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,31/03/2018,"[E0043000001] HIMGRN:B18C110889, HPSEBL SANDHOLE RECEIPT UNDER THE INDIAN ELECTRICITY RULE -vpo.sandhole",1,500
MDI06-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-800-01-MISCELLANEOUS RECEIPTS,31/07/2018,"[I0043000001] HIMGRN:B18G143164, RAMESH CHAND S/O MAHATAB SINGH MISCELLANEOUS RECEIPTS -",1,200
