DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,24/04/2017,"[F0202000021] HIMGRN:B17D156776, VIPASHA MISCELLANEOUS RECEIPT -",1,757
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,26/04/2017,"[F0202000045] HIMGRN:B17D164852, INTERST MISCELLANEOUS RECEIPT -",1,2532
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,02/06/2017,"[H0202000006] HIMGRN:B17F101498, VIPASHA MISCELLANEOUS RECEIPT -",1,300
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,05/06/2017,"[H0202000008] HIMGRN:B17F106194, VIPASHA MISCELLANEOUS RECEIPT -",1,750
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,17/08/2017,"[J0202000017] HIMGRN:B17H118719, VIPASHA MISCELLANEOUS RECEIPT -",1,150
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,06/11/2017,"[M0202000005] HIMGRN:B17K104024, RTI MISCELLANEOUS RECEIPT -",1,10
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,29/11/2017,"[M0202000059] HIMGRN:B17K130136, VIPASHA MISCELLANEOUS RECEIPT -",1,270
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,17/02/2018,"[D0202000026] HIMGRN:B18B121158, VIPASHA MISCELLANEOUS RECEIPT -",1,165
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,27/02/2018,"[D0202000047] HIMGRN:B18B136029, BILASPUR KE SANSARGEET PUSTAK MISCELLANEOUS RECEIPT -",1,90
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,21/03/2018,"[E0202000036] HIMGRN:B18C135436, VIPASHA MISCELLANEOUS RECEIPT -",1,150
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,12/04/2018,"[F0202000009] HIMGRN:B18D131770, VIPASHA MISCELLANEOUS RECEIPT -",1,300
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,23/04/2018,"[F0202000021] HIMGRN:B18D157962, VIPASHA PATRIKA MISCELLANEOUS RECEIPT -",1,150
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,05/06/2018,"[H0202000002] HIMGRN:B18F102710, VIPASHA PATRIKA MISCELLANEOUS RECEIPT -",1,150
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-105-01-MISCELLANEOUS RECEIPT,21/07/2018,"[I0202000028] HIMGRN:B18G130614, RTI INFORMATION MISCELLANEOUS RECEIPT -",1,10
UNA00-520-DISTRICT LANGUAGE OFFICER UNA,0216-HOUSING,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,19/05/2017,"[G0216000004] HIMGRN:B17E130672, RENT RECEIPT FROM ESTATE OFFICE -",1,180
