DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0050-DIVIDENDS & PROFITS,0050-00-200-01-CO-OPERATIVE SOCITIES,30/12/2017,"[N0050000001] HIMGRN:B17L118769, INSPECTOR COOPERATIVE SOCIETIES SIHUNTA CO-OPERATIVE SOCITIES -The Balana Consumber Store",1,29136
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0050-DIVIDENDS & PROFITS,0050-00-200-01-CO-OPERATIVE SOCITIES,31/03/2018,"[E0050000001] HIMGRN:B18C164599, THE HOBAR SERVICE COOPERATIVE SOCIETY CO-OPERATIVE SOCITIES -",1,8050
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,31/10/2017,"[L0425000002] HIMGRN:B17J141923, THE CHOWARI SERVICES CO OPERATIVE SOCIETY LTD RECEIPTS FROM AUDIT FEES -",1,4255
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,30/12/2017,"[N0425000002] HIMGRN:B17L133170, THE INSPECTOR CO OPERATIVE SOCIETY LTD RECEIPTS FROM AUDIT FEES -",1,8274
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,30/12/2017,"[N0425000003] HIMGRN:B17L134913, INSPECTOR COOPERATIVE SOCIETIES SHUNTA RECEIPTS FROM AUDIT FEES -Audit Fee",1,11739
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,20/03/2018,"[E0425000001] HIMGRN:B18C122780, INSPECTOR CO-OPERATIVE SOCIETY CHOWARI RECEIPTS FROM AUDIT FEES -Receipt on Account of Audit fees from The Kathet CMP Society Ltd.",1,3000
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,31/03/2018,"[E0425000002] HIMGRN:B18C154151, BHATTIYAT TEHSIL UNION CHOWARI RECEIPTS FROM AUDIT FEES -",1,30000
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,31/03/2018,"[E0425000004] HIMGRN:B18C154336, INSPECTOR COOPERATIVE SOCIETY RECEIPTS FROM AUDIT FEES -",1,20757
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-101-01-RECEIPTS FROM AUDIT FEES,31/03/2018,"[E0425000007] HIMGRN:B18C149920, INSPECTOR COOPERATIVE SOCIETIES SIHUNTA RECEIPTS FROM AUDIT FEES -Audit Fee as per detail back side",1,43231
CHM07-515-ASSTT REGISTRAR CO-OP SOCIETY,0425-CO-OPERATION,0425-00-800-06-RECEIPT ON ACCOUNT OF REDEMPTION OF SHARE MONEY FROM CO-SOCITIES.,31/08/2017,"[J0425000003] HIMGRN:B17H140505, INSPECTOR COOPERATIVE SOCIETY CHOWARI RECEIPT ON ACCOUNT OF REDEMPTION OF SHARE MONEY FROM CO-SOCITIES. -Inspector Cooperative Society Cho",1,38190
