DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2018,"[H0202000004] HIMGRN:B18F145150, PRINCIPAL TUTION AND OTHER FEES -",1,5350
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,07/07/2018,"[I0202000003] HIMGRN:B18G101849, PRINCIPAL TUTION AND OTHER FEES -",1,5350
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,31/07/2018,"[I0202000005] HIMGRN:B18G133890, PRINCIPAL TUTION AND OTHER FEES -",1,5225
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,31/07/2018,"[I0202000006] HIMGRN:B18G136897, PRINCIPAL TUTION AND OTHER FEES -",1,1375
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,31/08/2018,"[J0202000004] HIMGRN:B18H128647, PRINCIPAL TUTION AND OTHER FEES -",1,375
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,23/03/2018,"[E0202000001] HIMGRN:B18C127510, PRINCIPAL RECOVERIES OF OVER PAYMENT -ROP IN r/o Shyama Devi",1,1651
