DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,07/04/2017,[F0041000001] IC PP JANJEHALI RECEIPT,1,2200
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,22/05/2017,[G0041000001] IC PP JANJEHALI PENALTY,1,1600
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,22/05/2017,[G0041000002] IC PP JANJEHALI PENALTY,1,6000
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/05/2017,[G0041000003] IC PP JANJEHALI PENALTY,1,2000
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,22/06/2017,"[H0041000045] HIMGRN:B17F126946, INCHARGE POLICE POST JANJEHLI PENALTY -",1,2800
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/06/2017,"[H0041000061] HIMGRN:B17F137768, INCHARGE POLICE POST JANJEHLI PENALTY -",1,2100
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/07/2017,"[I0041000059] HIMGRN:B17G137676, SHO PS JANJEHLI PENALTY -",1,800
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/07/2017,"[I0041000065] HIMGRN:B17G137635, SHO PS JANJEHLI PENALTY -",1,5500
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,09/08/2017,"[J0041000006] HIMGRN:B17H101927, SHO PS JANJEHLI PENALTY -",1,8900
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/08/2017,"[J0041000029] HIMGRN:B17H109811, SHO PS JANJEHLI PENALTY -",1,3700
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/08/2017,"[J0041000074] HIMGRN:B17H123022, SHO PS JANJEHLI PENALTY -",1,6800
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,29/09/2017,"[K0041000067] HIMGRN:B17I133534, SHO PS JANJEHLI PENALTY -",1,8900
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/10/2017,"[L0041000035] HIMGRN:B17J120406, SHO PS JANJEHLI PENALTY -",1,17000
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/10/2017,"[L0041000087] HIMGRN:B17J137352, SHO PS JANJEHLI PENALTY -",1,5900
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/11/2017,"[M0041000029] HIMGRN:B17K108970, SHO PS JANJEHLI PENALTY -",1,7200
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/11/2017,"[M0041000065] HIMGRN:B17K120819, SHO PS JANJEHLI PENALTY -",1,9100
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,06/12/2017,"[N0041000006] HIMGRN:B17L100557, SHO PS JANJEHLI PENALTY -",1,7700
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,21/12/2017,"[N0041000032] HIMGRN:B17L116881, SHO PS JANJEHLI PENALTY -",1,7500
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,09/01/2018,"[C0041000003] HIMGRN:B18A100893, SHO PS JANJEHLI PENALTY -",1,8600
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,07/02/2018,"[D0041000001] HIMGRN:B18B100830, SHO PS JANJEHLI PENALTY -",1,12800
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,28/02/2018,"[D0041000043] HIMGRN:B18B129935, SHO PS JANJEHLI PENALTY -",1,11000
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,22/03/2018,"[E0041000064] HIMGRN:B18C130429, SHO PS JANJEHLI PENALTY -",1,8000
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,07/04/2018,"[F0041000001] HIMGRN:B18D104715, SHO PS JANJEHLI PENALTY -",1,11600
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/04/2018,"[F0041000027] HIMGRN:B18D137617, SHO PS JANJEHLI PENALTY -",1,11500
MDI03-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,27/04/2018,"[F0041000060] HIMGRN:B18D156184, SHO PS JANJEHLI PENALTY -",1,5300
