DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG01-287-HYDRO ENGG COLLEGE BANDLA(BILASPUR),0030-STAMPS & REGISTRATION FEES,0030-01-101-01-COURT FEES REALIZED IN STAMPS,21/11/2017,[M0030000033] ASHOK KUMAR SALE OF STAMP COURT FEE,1,2940
KNG01-287-HYDRO ENGG COLLEGE BANDLA(BILASPUR),0058-STATIONERY & PRINTING,0058-00-101-01-SALE OF PLAIN PAPER USED WITH STAMP,11/05/2018,"[G0058000001] SANJAY KUMAR STAMP VENDOR SALE OF JUDICIAL PAPER, STATIONERY",1,500
KNG01-287-HYDRO ENGG COLLEGE BANDLA(BILASPUR),"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-02-101-01-TUTION FEES,23/02/2018,"[D0202000012] HIMGRN:B18B103825, DIRECTOR CUM PRINCIPAL TUTION FEES -Tuition and admission fee",1,1469500
KNG01-287-HYDRO ENGG COLLEGE BANDLA(BILASPUR),"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-02-101-01-TUTION FEES,11/06/2018,"[H0202000006] HIMGRN:B18E142854, DIRECTOR CUM PRINCIPAL TUTION FEES -Tution Fees",1,1350000
