DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000001] HIMGRN:B17D115574, SDPO JAWALAMUKHI RECEIPTS FROM MINERAL CONCESSION,FEE ETC -",1,4700
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000002] HIMGRN:B17D122824, I/C POLICE POST RANITAL RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Mining Fine Police Post Ranital P.S haripur",1,4700
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000003] HIMGRN:B17D127068, INSP ONKAR SINGH RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Mining Act",1,4700
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000004] HIMGRN:B17D139604, I/C PP SANSARPUR TERRACE RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Mining fine of PP Sansarpur Terrace",1,9000
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000005] HIMGRN:B17D139919, SHO POLICE STATION DEHRA RECEIPTS FROM MINERAL CONCESSION,FEE ETC -MINING FINE OF POLICE STATION DEHRA",1,32600
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000006] HIMGRN:B17D142812, INSP ONKAR SINGH RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Mining Act",1,9400
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000007] HIMGRN:B17D158255, I/C PP DADASIBA RECEIPTS FROM MINERAL CONCESSION,FEE ETC -MINING FINE PP DADASIBA",1,4500
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000009] HIMGRN:B17D174942, ASI RAMESH CHAND RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Mining Act Challan",1,4500
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/04/2017,"[F0853000010] HIMGRN:B17D174659, SHOPOLICE STATION DEHRA RECEIPTS FROM MINERAL CONCESSION,FEE ETC -MINNING ACT CHALLAN",1,9500
KNG02-534-MINING OFFICER KANGRA,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",31/05/2017,"[G0853000001] HIMGRN:B17E100497, ASI SHER SINGH RECEIPTS FROM MINERAL CONCESSION,FEE ETC -MINING ACT CHALLAN",1,9000
