DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SOL03-208-GSSS KADAUR,0070-OTHER ADMINISTRATIVE SERVICES,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,31/08/2017,"[J0070000001] HIMGRN:B17G133133, PRINCIPAL GSSS KADAUR DISTT SOLAN FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -Tution,fee etc.",1,975
SOL03-208-GSSS KADAUR,0070-OTHER ADMINISTRATIVE SERVICES,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,31/08/2017,"[J0070000002] HIMGRN:B17G121743, PRINCIPAL FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -SLC",1,130
SOL03-208-GSSS KADAUR,0070-OTHER ADMINISTRATIVE SERVICES,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,31/10/2017,"[L0070000012] HIMGRN:B17J138246, PRINCIPAL KADAUR FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -2017",1,2340
SOL03-208-GSSS KADAUR,0070-OTHER ADMINISTRATIVE SERVICES,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,28/02/2018,"[D0070000007] HIMGRN:B18B132108, PRINCIPAL FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -",1,1225
SOL03-208-GSSS KADAUR,0070-OTHER ADMINISTRATIVE SERVICES,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,27/04/2018,"[F0070000009] HIMGRN:B18D171943, PRINCIPAL FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -Admission ,fee and slc etc. O/O GSSS,Kadaur Di",1,920
SOL03-208-GSSS KADAUR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000015] HIMGRN:B17D168862, PRINCIPAL TUITION AND OTHER FEES -",1,2085
SOL03-208-GSSS KADAUR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,08/06/2018,"[H0202000007] HIMGRN:B18F107259, PRINCIPAL RECOVERIES OF OVER PAYMENT -HRA recovery in r/o Miss Sumbul Khan,Asstt.Lib.",1,1550
