DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-02-101-01-TUTION FEES,22/02/2018,"[D0202000005] HIMGRN:B18B108615, PRINCIPAL GOVT ITI MOHIN TUTION FEES -",1,26400
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-02-101-01-TUTION FEES,19/07/2018,"[I0202000009] HIMGRN:B18G108515, GOVT ITI MOHIN TUTION FEES -Tuition fee and admission fee",1,9400
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-02-101-01-TUTION FEES,31/07/2018,"[I0202000019] HIMGRN:B18G126899, GOVT. I.T.I. MOHIN TUTION FEES -Tuition fee and Admission fee.",1,10600
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,21/12/2017,"[N0230000001] HIMGRN:B17L113705, PRINCIPAL ITI MOHIN RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -Recovery of over payment of H.R.A.",1,600
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,30/06/2017,"[H0230000001] HIMGRN:B17F142214, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,1000
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,10/07/2017,"[I0230000003] HIMGRN:B17G101621, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,600
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,24/08/2017,"[J0230000001] HIMGRN:B17H105513, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,21600
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,24/08/2017,"[J0230000007] HIMGRN:B17H117608, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4200
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,31/08/2017,"[J0230000010] HIMGRN:B17H140348, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4800
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,21/09/2017,"[K0230000004] HIMGRN:B17I115045, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,200
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/08/2018,"[J0230000001] HIMGRN:B18H112402, GOVT. ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee and tuition fee of payment seat",1,200
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/08/2018,"[J0230000002] HIMGRN:B18H112388, GOVT ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Tuition fee and Admission fee",1,6200
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/08/2018,"[J0230000003] HIMGRN:B18H117190, GOVT. ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission and Tuition fee",1,8600
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/08/2018,"[J0230000004] HIMGRN:B18H118831, GOVT. ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee of payment seat (I.M.C.)",1,1000
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,20/08/2018,"[J0230000005] HIMGRN:B18H118838, GOVT. ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee of free seat.",1,200
MDI12-248-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE MOHIN,0230-LABOUR & EMPLOYMENT,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,31/08/2018,"[J0230000007] HIMGRN:B18H130375, GOVT. ITI MOHIN OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission fee of payment seat (I.M.C.)",1,800
