DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,08/06/2017,"[H8782000004] HIMGRN:B17F104514, BRIJLAL VINTA PUBLIC WORKS REMITTANCES -C/o GC Sihunta Distt Chamba HP",1,7500000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,17/06/2017,"[H8782000026] HIMGRN:B17F108828, BRIJLAL VINTA PUBLIC WORKS REMITTANCES -C/o School building at GSSS Chuhan Distt Chamba",1,1200000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,25/10/2017,"[L8782000040] HIMGRN:B17J123436, BRIJLAL VINTA PUBLIC WORKS REMITTANCES -C/o GC Sihunta Distt Chamba",1,3831000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,13/02/2018,"[D8782000008] HIMGRN:B18B111510, AMAR DEV PUBLIC WORKS REMITTANCES -C/o Addl accomm at GSSS Gaganhar Distt Chamba",1,400000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,15/03/2018,"[E8782000023] HIMGRN:B18C114909, AMAR DEV PUBLIC WORKS REMITTANCES -C/o School Building at GSSS Sherpur",1,800000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,21/07/2018,"[I8782000028] HIMGRN:B18G122703, AMARJEET SHARMA PUBLIC WORKS REMITTANCES -c/o School building at GSSS Chuhan/Sherpur/and Gagahar Distt Chamba",1,1600000
CTO00-632-EE HPPWD DIV DALHAUSIE,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,16/08/2018,"[J8782000067] HIMGRN:B18H115328, AMARJEET SHARMA PUBLIC WORKS REMITTANCES -",1,5200000
