DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
CTO00-650-E.E. HPPWD B&R DIV KALPA,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,26/09/2017,"[K8782000045] HIMGRN:B17I129531, DY DIRECTOR YSS PUBLIC WORKS REMITTANCES -Dev. of playfield at GSSS Pooh,Const. of Sitting Stair at GSSS Pangi, Cons",1,3558000
CTO00-650-E.E. HPPWD B&R DIV KALPA,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,03/10/2017,"[L8782000001] HIMGRN:B17I137618, DY DIRECTOR YSS PUBLIC WORKS REMITTANCES -Construction of outdoor Stadium at Rarang",1,2000000
CTO00-650-E.E. HPPWD B&R DIV KALPA,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,13/12/2017,"[N8782000002] HIMGRN:B17L110958, EXCISE AND TAXATION COMMISSIONER PUBLIC WORKS REMITTANCES -",1,206000
CTO00-650-E.E. HPPWD B&R DIV KALPA,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,16/03/2018,"[E8782000028] HIMGRN:B18C116327, SP SV ACB SIU SHIMLA HP PUBLIC WORKS REMITTANCES -ON ACCOUNT OF CONSTRUCTION OF POLICE STATION OF STATE VIGILANCE AND ANTI C",1,100000
CTO00-650-E.E. HPPWD B&R DIV KALPA,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,11/05/2018,"[G8782000004] HIMGRN:B18E114474, SUPERINTENDENT OF POLICE (PRISONS) PUBLIC WORKS REMITTANCES -PUBLIC WORKS REMITTANCES- PAYMENT FOR CONSTRUCTION WORK OF JUDICIAL LOCK-U",1,10000000
