DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000034] HIMGRN:B17E133301, PRINCIPAL GSSS KULHERA TUITION AND OTHER FEES -Challan of Admission fee Tution fee",1,2810
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,22/09/2017,"[K0202000004] HIMGRN:B17I103786, PRINCIPAL GSSS KULHERA TUITION AND OTHER FEES -",1,1675
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/10/2017,"[L0202000018] HIMGRN:B17J135129, PRINCIPALGSSSKULHERA TUITION AND OTHER FEES -",1,1665
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/01/2018,"[C0202000011] HIMGRN:B18A126038, PRINCIPALGSSS KULHERA TUITION AND OTHER FEES -",1,1675
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,22/05/2018,"[G0202000018] HIMGRN:B18E112133, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,1530
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,21/08/2018,"[J0202000007] HIMGRN:B18H111206, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,1215
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,22/05/2017,"[G0202000008] HIMGRN:B17E104404, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS -Auction of old articles amount",1,338
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,21/11/2017,"[M0202000001] HIMGRN:B17K101144, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS -Auction amount of IT Lab unserviceable items",1,6310
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,21/11/2017,"[M0202000002] HIMGRN:B17K101124, PRINCIPAL GSSSS KULHERA MISCELLANEOUS RECEIPTS -Auction amount of science unserviceable articles",1,415
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,22/05/2018,"[G0202000018] HIMGRN:B18E112133, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,801
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,21/08/2018,"[J0202000007] HIMGRN:B18H111206, PRINCIPAL GSSS KULHERA MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,15
HMR01-200-GSSS KULEHRA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,29/09/2017,"[K0202000015] HIMGRN:B17I116816, PRINCIPAL GSSS KULHERA RECOVERIES OF OVER PAYMENT -",1,74125
