DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML14-004-C.D.P.O. CHOPAL,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,31/03/2018,"[E0049000001] HIMGRN:B18C128568, CDPO CHOPAL INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,33865
SML14-004-C.D.P.O. CHOPAL,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,31/03/2018,"[E0049000002] HIMGRN:B18C128390, CDPO CHOPAL INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,340124
SML14-004-C.D.P.O. CHOPAL,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,31/03/2018,"[E0070000014] HIMGRN:B18C155295, CDPO CHOPAL RECEIPT FROM RIGHT TO INFORMATION ACT -Receipts under RTI",1,126
SML14-004-C.D.P.O. CHOPAL,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,31/08/2018,"[J0070000012] HIMGRN:B18H121130, CDPO CHOPAL RECEIPT FROM RIGHT TO INFORMATION ACT -AMOUNT OF RTI INFORMATION",1,290
SML14-004-C.D.P.O. CHOPAL,0235-SOCIAL SECURITY & WELFARE,0235-60-800-01-MISC.RECEIPT ON A/C OF UNSPENT BALANCE,30/06/2018,"[H0235000001] HIMGRN:B18F128568, CDPO CHOPAL MISC.RECEIPT ON A/C OF UNSPENT BALANCE -auction money of jeep no. hp08 0064",1,10500
