DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SOL00-502-ADDL.DEPUTY COMMISSIONER,"0040-TAX ON SALES,TRADE ETC.",0040-00-111-01-VALUE ADDED TAX COLLECTION,27/04/2017,[F0040004746] MAHAJAN PRINTING PRESS TAX,1,36933
SOL00-502-ADDL.DEPUTY COMMISSIONER,"0040-TAX ON SALES,TRADE ETC.",0040-00-111-01-VALUE ADDED TAX COLLECTION,27/04/2017,[F0040005414] SK FURNITURE TAX,1,22780
SOL00-502-ADDL.DEPUTY COMMISSIONER,"0040-TAX ON SALES,TRADE ETC.",0040-00-111-01-VALUE ADDED TAX COLLECTION,29/04/2017,[F0040008278] RAIZAND COLD TAX,1,2600
SOL00-502-ADDL.DEPUTY COMMISSIONER,"0040-TAX ON SALES,TRADE ETC.",0040-00-111-01-VALUE ADDED TAX COLLECTION,29/04/2017,[F0040008710] P C ENTER TAX,1,34990
